return_period,median,LB,RB,group
940,229.52380952381463,-57.14285714286234,1187.1428571428605,flat
950,229.523809523811,-57.1428571428587,1187.1428571428587,flat
960,229.52380952380736,-57.14285714286052,1187.1428571428605,flat
970,229.52380952380736,-57.1428571428587,1187.1428571428569,flat
980,229.523809523811,-57.14285714285688,1187.1428571428587,flat
990,229.52380952380918,-57.1428571428587,1187.1428571428587,flat
1000,229.52380952380918,-57.1428571428587,1187.142857142855,flat
10,-49.69751706277852,-135.41231886482683,0.0,base
20,-131.20447491560228,-258.2726332208031,0.0,base
30,-210.6971656697992,-366.4130614774254,0.0,base
40,-251.8721811139754,-431.08912790107644,6.150376254073137,base
50,-262.49611638146223,-461.2507148488278,39.56155519653389,base
60,-239.7069891074644,-454.2906239198136,99.68157847932252,base
70,-207.30233622305752,-437.06257134260375,162.3890983260694,base
80,-170.69616532351802,-419.23224678431905,228.12330534226214,base
90,-135.7198218795761,-401.34318105832506,281.5956886098994,base
100,-101.51848900713594,-383.02248218021884,334.6459403406169,base
110,-66.4401171166769,-361.0630869280934,388.8765140633242,base
120,-36.60044086921266,-343.36213184432523,440.81603732725875,base
130,-9.321599192938038,-325.7758904307472,490.2925228388917,base
140,18.009866343899603,-305.5067122928599,539.0940892112066,base
150,44.91320704339955,-287.6686470504751,582.9874571233348,base
160,70.23997685568474,-271.67827065503434,624.7458878148739,base
170,94.64935865628127,-255.46244424794259,662.4728725110758,base
180,116.59302716605362,-239.83874139096656,695.7863438750064,base
190,137.16631964022076,-226.671650228893,726.3098333419148,base
200,155.93338718971222,-217.20212111678777,755.2908068594397,base
210,174.01918587346836,-205.290981373078,782.9575846558247,base
220,192.50772523204364,-192.5563504942022,808.9344282025738,base
230,206.84850279001625,-182.10819214422236,831.3335215346108,base
240,220.64541304004638,-172.34494906497457,852.6215362658115,base
250,233.49044602479012,-163.81054289016947,873.455405772366,base
260,246.96037709430516,-154.7077477768653,894.9388875038105,base
270,260.05865846601614,-146.88731317540032,916.2683586370072,base
280,270.673469568987,-139.8094429030043,935.712050990875,base
290,280.35743063241125,-135.45982376121174,954.3026165131212,base
300,288.9104125981971,-132.082324050215,972.075959702162,base
310,298.1085763935025,-128.2296035770296,989.0935248437556,base
320,306.25843348981334,-123.40888264373915,1005.352845447233,base
330,311.4690786048659,-118.94983466168648,1020.0726473924622,base
340,317.55177049509984,-114.95328136503437,1034.1398594812329,base
350,323.65889335505426,-111.40387316044868,1047.5788533339855,base
360,329.43968310989703,-108.28629565206117,1060.4132924745609,base
370,334.3783858192787,-105.57675198627155,1072.6743054790384,base
380,338.38483873942096,-103.31042517328612,1084.361637744275,base
390,343.4533838589841,-102.08277081339746,1095.282194151121,base
400,347.8840415668815,-101.2138701092449,1102.6177375992797,base
410,351.7551453476881,-100.69161126614335,1109.0421481958733,base
420,354.51224651612665,-100.50413765130133,1115.043714024594,base
430,356.13084815224784,-102.33654582969439,1122.4735903031992,base
440,358.97371069994733,-104.46177754807012,1130.1830427635023,base
450,361.66144114365216,-107.09882000066226,1137.2393874299855,base
460,362.9076154972154,-110.1514179202172,1143.751596325034,base
470,364.7209356751973,-113.16441100744619,1150.1793149111245,base
480,365.5985133701406,-116.13914056820926,1156.5254046407504,base
490,367.479821839921,-119.07687561702454,1162.7925727448896,base
500,369.8102138361078,-121.8243350610782,1168.9833835086615,base
510,371.5816880374914,-122.39779303037714,1175.1002685145327,base
520,373.1793248475565,-122.92873885501189,1180.9307479723066,base
530,374.86003075424287,-123.30222905649856,1185.7861205916215,base
540,376.52179784578357,-123.6715106323963,1190.5867810782952,base
550,377.5754023140453,-124.0367077213677,1195.3343432349338,base
560,379.02032590622457,-124.39793861941232,1200.0303449095127,base
570,380.4498360440257,-124.7553161538635,1204.6762528573663,base
580,381.3437986397521,-125.10894802732854,1209.2734672124325,base
590,382.72946856723684,-125.45893713447002,1213.8233256052572,base
600,383.4492677663893,-125.66873764434422,1218.2360108214616,base
610,385.0275958827351,-126.67321261386587,1222.3519444042818,base
620,385.95204266732253,-128.54120152471205,1226.4275565733951,base
630,386.82437126793593,-130.39118483078798,1230.4638837866564,base
640,387.21627614541376,-132.22361804566933,1234.4619198918513,base
650,388.3742558857466,-134.0389382477342,1238.4226185145399,base
660,388.8647904811105,-135.83756509740212,1242.3468952774483,base
670,389.35088230466226,-137.61990178376251,1246.2356298658779,base
680,390.8706949798625,-139.38633590642073,1250.089667951671,base
690,391.42857142857156,-140.6203128897532,1252.8759681713273,base
700,391.82825604903246,-141.56707661345533,1255.0850835266328,base
710,392.92337941517144,-142.50575378443497,1257.2753302589172,base
720,394.00928034113804,-143.43652600668702,1259.4471321108422,base
730,394.9876909895456,-144.35956834843637,1261.600897574921,base
740,395.38521009713986,-145.27504966337528,1263.7370206431124,base
750,397.05002934960794,-146.18313289199614,1265.855881509894,base
760,398.13449262746235,-147.0839753445216,1267.9578472324574,base
770,399.0105006588774,-147.97772896675542,1270.0432723510003,base
780,399.95114799689145,-148.81568858697347,1271.9170914596625,base
790,399.8044794007701,-149.549031567582,1273.3837774208796,base
800,399.6589212632698,-150.27682225507942,1274.8393587958717,base
810,399.5144514433305,-150.99917135478017,1276.2840569952705,base
820,399.6586631090704,-151.08723453764196,1277.7180863441044,base
830,400.22809032820805,-151.65666175677688,1279.1416543919468,base
840,400.79341345380544,-152.22198488237518,1280.5549622059389,base
850,401.35471043053985,-152.48153475049,1281.9582046477772,base
860,401.42857142857247,-152.62087134929877,1283.351570635843,base
