risk_averse,breach,pop_growth,mem,fixed_effect,slr,RSI
0.67138671875,0.0,0.010029296875,8.0,0.045458984375000004,3.0,0.0
0.97802734375,0.0,0.012861328125,5.0,0.036181640625000004,3.0,0.0
0.42138671875,0.0,0.012861328125,5.0,0.036181640625000004,3.0,0.0
0.97802734375,0.0,0.012861328125,5.0,0.036181640625000004,3.0,0.0
0.97802734375,0.0,0.015029296875,5.0,0.036181640625000004,3.0,0.0
0.97802734375,0.0,0.012861328125,5.0,0.036181640625000004,3.0,0.0
0.97802734375,0.0,0.012861328125,5.0,0.020458984375000003,3.0,0.0
0.97802734375,0.0,0.012861328125,5.0,0.036181640625000004,3.0,0.0
0.97802734375,0.0,0.015029296875,5.0,0.020458984375000003,3.0,0.0
0.42138671875,0.0,0.015029296875,5.0,0.020458984375000003,3.0,0.0
0.42138671875,0.0,0.012861328125,5.0,0.020458984375000003,3.0,0.0
0.42138671875,0.0,0.015029296875,5.0,0.020458984375000003,3.0,0.0
0.42138671875,0.0,0.015029296875,5.0,0.036181640625000004,3.0,0.0
0.42138671875,0.0,0.015029296875,5.0,0.020458984375000003,3.0,0.0
0.42138671875,0.0,0.015029296875,5.0,0.020458984375000003,3.0,0.0
0.47802734375,1.0,0.002861328125,11.0,0.086181640625,2.0,0.0
0.92138671875,1.0,0.002861328125,11.0,0.086181640625,2.0,0.0
0.47802734375,1.0,0.002861328125,11.0,0.086181640625,2.0,0.0
0.47802734375,1.0,0.005029296875,11.0,0.086181640625,2.0,0.0
0.47802734375,1.0,0.002861328125,11.0,0.086181640625,2.0,0.0
0.47802734375,1.0,0.002861328125,11.0,0.070458984375,2.0,0.0
0.47802734375,1.0,0.002861328125,11.0,0.086181640625,2.0,0.0
0.47802734375,1.0,0.005029296875,11.0,0.070458984375,2.0,0.0
0.92138671875,1.0,0.005029296875,11.0,0.070458984375,2.0,0.0
0.92138671875,1.0,0.002861328125,11.0,0.070458984375,2.0,0.0
0.92138671875,1.0,0.005029296875,11.0,0.070458984375,2.0,0.0
0.92138671875,1.0,0.005029296875,11.0,0.086181640625,2.0,0.0
0.92138671875,1.0,0.005029296875,11.0,0.070458984375,2.0,0.0
0.92138671875,1.0,0.005029296875,11.0,0.070458984375,2.0,0.0
0.35302734375,0.0,0.005361328125,12.0,0.09868164062500001,1.0,0.0
0.29638671875,0.0,0.005361328125,12.0,0.09868164062500001,1.0,0.0
0.35302734375,0.0,0.005361328125,12.0,0.09868164062500001,1.0,0.0
0.35302734375,0.0,0.017529296875,12.0,0.09868164062500001,1.0,0.0
0.35302734375,0.0,0.005361328125,7.0,0.09868164062500001,1.0,0.0
0.35302734375,0.0,0.005361328125,12.0,0.007958984375,1.0,0.0
0.35302734375,0.0,0.005361328125,12.0,0.09868164062500001,2.0,0.0
0.35302734375,0.0,0.017529296875,7.0,0.007958984375,2.0,0.0
0.29638671875,0.0,0.017529296875,7.0,0.007958984375,2.0,0.0
0.29638671875,0.0,0.005361328125,7.0,0.007958984375,2.0,0.0
0.29638671875,0.0,0.017529296875,12.0,0.007958984375,2.0,0.0
0.29638671875,0.0,0.017529296875,7.0,0.09868164062500001,2.0,0.0
0.29638671875,0.0,0.017529296875,7.0,0.007958984375,1.0,0.0
0.29638671875,0.0,0.017529296875,7.0,0.007958984375,2.0,0.0
0.85302734375,1.0,0.015361328125,6.0,0.048681640625,3.0,0.0
0.79638671875,1.0,0.015361328125,6.0,0.048681640625,3.0,0.0
0.85302734375,1.0,0.015361328125,6.0,0.048681640625,3.0,0.0
0.85302734375,1.0,0.007529296875,6.0,0.048681640625,3.0,0.0
0.85302734375,1.0,0.015361328125,13.0,0.048681640625,3.0,0.0
0.85302734375,1.0,0.015361328125,6.0,0.057958984375,3.0,0.0
0.85302734375,1.0,0.015361328125,6.0,0.048681640625,3.0,0.0
0.85302734375,1.0,0.007529296875,13.0,0.057958984375,3.0,0.0
0.79638671875,1.0,0.007529296875,13.0,0.057958984375,3.0,0.0
0.79638671875,1.0,0.015361328125,13.0,0.057958984375,3.0,0.0
0.79638671875,1.0,0.007529296875,6.0,0.057958984375,3.0,0.0
0.79638671875,1.0,0.007529296875,13.0,0.048681640625,3.0,0.0
0.79638671875,1.0,0.007529296875,13.0,0.057958984375,3.0,0.0
0.79638671875,1.0,0.007529296875,13.0,0.057958984375,3.0,0.0
0.60302734375,0.0,0.000361328125,15.0,0.023681640625,3.0,0.0
0.04638671875,0.0,0.000361328125,15.0,0.023681640625,3.0,0.0
0.60302734375,1.0,0.000361328125,15.0,0.023681640625,3.0,0.0
0.60302734375,0.0,0.002529296875,15.0,0.023681640625,3.0,0.0
0.60302734375,0.0,0.000361328125,10.0,0.023681640625,3.0,0.0
0.60302734375,0.0,0.000361328125,15.0,0.082958984375,3.0,0.0
0.60302734375,0.0,0.000361328125,15.0,0.023681640625,2.0,0.0
0.60302734375,1.0,0.002529296875,10.0,0.082958984375,2.0,0.0
0.04638671875,0.0,0.002529296875,10.0,0.082958984375,2.0,0.0
0.04638671875,1.0,0.000361328125,10.0,0.082958984375,2.0,0.0
0.04638671875,1.0,0.002529296875,15.0,0.082958984375,2.0,0.0
0.04638671875,1.0,0.002529296875,10.0,0.023681640625,2.0,0.0
0.04638671875,1.0,0.002529296875,10.0,0.082958984375,3.0,0.0
0.04638671875,1.0,0.002529296875,10.0,0.082958984375,2.0,0.0
0.10302734375,1.0,0.010361328125,9.0,0.073681640625,2.0,0.0
0.54638671875,1.0,0.010361328125,9.0,0.073681640625,2.0,0.0
0.10302734375,0.0,0.010361328125,9.0,0.073681640625,2.0,0.0
0.10302734375,1.0,0.012529296875,9.0,0.073681640625,2.0,0.0
0.10302734375,1.0,0.010361328125,4.0,0.073681640625,2.0,0.0
0.10302734375,1.0,0.010361328125,9.0,0.032958984375,2.0,0.0
0.10302734375,1.0,0.010361328125,9.0,0.073681640625,1.0,0.0
0.10302734375,0.0,0.012529296875,4.0,0.032958984375,1.0,0.0
0.54638671875,1.0,0.012529296875,4.0,0.032958984375,1.0,0.0
0.54638671875,0.0,0.010361328125,4.0,0.032958984375,1.0,0.0
0.54638671875,0.0,0.012529296875,9.0,0.032958984375,1.0,0.0
0.54638671875,0.0,0.012529296875,4.0,0.073681640625,1.0,0.0
0.54638671875,0.0,0.012529296875,4.0,0.032958984375,2.0,0.0
0.54638671875,0.0,0.012529296875,4.0,0.032958984375,1.0,0.0
0.07177734375,0.0,0.008486328125,10.0,0.026806640625000003,3.0,0.0
0.82763671875,0.0,0.008486328125,10.0,0.026806640625000003,3.0,0.0
0.07177734375,1.0,0.008486328125,10.0,0.026806640625000003,3.0,0.0
0.07177734375,0.0,0.010654296875,10.0,0.026806640625000003,3.0,0.0
0.07177734375,0.0,0.008486328125,10.0,0.026806640625000003,3.0,0.0
0.07177734375,0.0,0.008486328125,10.0,0.036083984375,3.0,0.0
0.07177734375,0.0,0.008486328125,10.0,0.026806640625000003,1.0,0.0
0.07177734375,1.0,0.010654296875,10.0,0.036083984375,1.0,0.0
0.82763671875,0.0,0.010654296875,10.0,0.036083984375,1.0,0.0
0.82763671875,1.0,0.008486328125,10.0,0.036083984375,1.0,0.0
0.82763671875,1.0,0.010654296875,10.0,0.036083984375,1.0,0.0
0.82763671875,1.0,0.010654296875,10.0,0.026806640625000003,1.0,0.0
0.82763671875,1.0,0.010654296875,10.0,0.036083984375,3.0,0.0
0.82763671875,1.0,0.010654296875,10.0,0.036083984375,1.0,0.0
0.57177734375,1.0,0.018486328125,4.0,0.076806640625,1.0,0.0
0.32763671875,1.0,0.018486328125,4.0,0.076806640625,1.0,0.0
0.57177734375,0.0,0.018486328125,4.0,0.076806640625,1.0,0.0
0.57177734375,1.0,0.000654296875,4.0,0.076806640625,1.0,0.0
0.57177734375,1.0,0.018486328125,4.0,0.076806640625,1.0,0.0
0.57177734375,1.0,0.018486328125,4.0,0.086083984375,1.0,0.0
0.57177734375,1.0,0.018486328125,4.0,0.076806640625,3.0,0.0
0.57177734375,0.0,0.000654296875,4.0,0.086083984375,3.0,0.0
0.32763671875,1.0,0.000654296875,4.0,0.086083984375,3.0,0.0
0.32763671875,0.0,0.018486328125,4.0,0.086083984375,3.0,0.0
0.32763671875,0.0,0.000654296875,4.0,0.086083984375,3.0,0.0
0.32763671875,0.0,0.000654296875,4.0,0.076806640625,3.0,0.0
0.32763671875,0.0,0.000654296875,4.0,0.086083984375,1.0,0.0
0.32763671875,0.0,0.000654296875,4.0,0.086083984375,3.0,0.0
0.82177734375,0.0,0.0034863281250000003,13.0,0.051806640625000004,2.0,0.0
0.57763671875,0.0,0.0034863281250000003,13.0,0.051806640625000004,2.0,0.0
0.82177734375,0.0,0.0034863281250000003,13.0,0.051806640625000004,2.0,0.0
0.82177734375,0.0,0.005654296875,13.0,0.051806640625000004,2.0,0.0
0.82177734375,0.0,0.0034863281250000003,7.0,0.051806640625000004,2.0,0.0
0.82177734375,0.0,0.0034863281250000003,13.0,0.061083984375000004,2.0,0.0
0.82177734375,0.0,0.0034863281250000003,13.0,0.051806640625000004,2.0,0.0
0.82177734375,0.0,0.005654296875,7.0,0.061083984375000004,2.0,0.0
0.57763671875,0.0,0.005654296875,7.0,0.061083984375000004,2.0,0.0
0.57763671875,0.0,0.0034863281250000003,7.0,0.061083984375000004,2.0,0.0
0.57763671875,0.0,0.005654296875,13.0,0.061083984375000004,2.0,0.0
0.57763671875,0.0,0.005654296875,7.0,0.051806640625000004,2.0,0.0
0.57763671875,0.0,0.005654296875,7.0,0.061083984375000004,2.0,0.0
0.57763671875,0.0,0.005654296875,7.0,0.061083984375000004,2.0,0.0
0.32177734375,1.0,0.013486328125,7.0,0.001806640625,3.0,0.0
0.07763671875,1.0,0.013486328125,7.0,0.001806640625,3.0,0.0
0.32177734375,1.0,0.013486328125,7.0,0.001806640625,3.0,0.0
0.32177734375,1.0,0.015654296875,7.0,0.001806640625,3.0,0.0
0.32177734375,1.0,0.013486328125,13.0,0.001806640625,3.0,0.0
0.32177734375,1.0,0.013486328125,7.0,0.011083984375000001,3.0,0.0
0.32177734375,1.0,0.013486328125,7.0,0.001806640625,1.0,0.0
0.32177734375,1.0,0.015654296875,13.0,0.011083984375000001,1.0,0.0
0.07763671875,1.0,0.015654296875,13.0,0.011083984375000001,1.0,0.0
0.07763671875,1.0,0.013486328125,13.0,0.011083984375000001,1.0,0.0
0.07763671875,1.0,0.015654296875,7.0,0.011083984375000001,1.0,0.0
0.07763671875,1.0,0.015654296875,13.0,0.001806640625,1.0,0.0
0.07763671875,1.0,0.015654296875,13.0,0.011083984375000001,3.0,0.0
0.07763671875,1.0,0.015654296875,13.0,0.011083984375000001,1.0,0.0
0.44677734375,0.0,0.015986328125,9.0,0.014306640625,2.0,0.0
0.70263671875,0.0,0.015986328125,9.0,0.014306640625,2.0,0.0
0.44677734375,0.0,0.015986328125,9.0,0.014306640625,2.0,0.0
0.44677734375,0.0,0.008154296875,9.0,0.014306640625,2.0,0.0
0.44677734375,0.0,0.015986328125,6.0,0.014306640625,2.0,0.0
0.44677734375,0.0,0.015986328125,9.0,0.07358398437500001,2.0,0.0
0.44677734375,0.0,0.015986328125,9.0,0.014306640625,1.0,0.0
0.44677734375,0.0,0.008154296875,6.0,0.07358398437500001,1.0,0.0
0.70263671875,0.0,0.008154296875,6.0,0.07358398437500001,1.0,0.0
0.70263671875,0.0,0.015986328125,6.0,0.07358398437500001,1.0,0.0
0.70263671875,0.0,0.008154296875,9.0,0.07358398437500001,1.0,0.0
0.70263671875,0.0,0.008154296875,6.0,0.014306640625,1.0,0.0
0.70263671875,0.0,0.008154296875,6.0,0.07358398437500001,2.0,0.0
0.70263671875,0.0,0.008154296875,6.0,0.07358398437500001,1.0,0.0
0.94677734375,1.0,0.005986328125,15.0,0.06430664062500001,1.0,0.0
0.20263671875,1.0,0.005986328125,15.0,0.06430664062500001,1.0,0.0
0.94677734375,1.0,0.005986328125,15.0,0.06430664062500001,1.0,0.0
0.94677734375,1.0,0.018154296875,15.0,0.06430664062500001,1.0,0.0
0.94677734375,1.0,0.005986328125,12.0,0.06430664062500001,1.0,0.0
0.94677734375,1.0,0.005986328125,15.0,0.023583984375000002,1.0,0.0
0.94677734375,1.0,0.005986328125,15.0,0.06430664062500001,3.0,0.0
0.94677734375,1.0,0.018154296875,12.0,0.023583984375000002,3.0,0.0
0.20263671875,1.0,0.018154296875,12.0,0.023583984375000002,3.0,0.0
0.20263671875,1.0,0.005986328125,12.0,0.023583984375000002,3.0,0.0
0.20263671875,1.0,0.018154296875,15.0,0.023583984375000002,3.0,0.0
0.20263671875,1.0,0.018154296875,12.0,0.06430664062500001,3.0,0.0
0.20263671875,1.0,0.018154296875,12.0,0.023583984375000002,1.0,0.0
0.20263671875,1.0,0.018154296875,12.0,0.023583984375000002,3.0,0.0
0.69677734375,0.0,0.010986328125,6.0,0.089306640625,2.0,0.0
0.95263671875,0.0,0.010986328125,6.0,0.089306640625,2.0,0.0
0.69677734375,1.0,0.010986328125,6.0,0.089306640625,2.0,0.0
0.69677734375,0.0,0.013154296875,6.0,0.089306640625,2.0,0.0
0.69677734375,0.0,0.010986328125,15.0,0.089306640625,2.0,0.0
0.69677734375,0.0,0.010986328125,6.0,0.048583984375,2.0,0.0
0.69677734375,0.0,0.010986328125,6.0,0.089306640625,3.0,0.0
0.69677734375,1.0,0.013154296875,15.0,0.048583984375,3.0,0.0
0.95263671875,0.0,0.013154296875,15.0,0.048583984375,3.0,0.0
0.95263671875,1.0,0.010986328125,15.0,0.048583984375,3.0,0.0
0.95263671875,1.0,0.013154296875,6.0,0.048583984375,3.0,0.0
0.95263671875,1.0,0.013154296875,15.0,0.089306640625,3.0,0.0
0.95263671875,1.0,0.013154296875,15.0,0.048583984375,2.0,0.0
0.95263671875,1.0,0.013154296875,15.0,0.048583984375,3.0,0.0
0.19677734375,1.0,0.000986328125,12.0,0.039306640625,3.0,0.0
0.45263671875,1.0,0.000986328125,12.0,0.039306640625,3.0,0.0
0.19677734375,0.0,0.000986328125,12.0,0.039306640625,3.0,0.0
0.19677734375,1.0,0.003154296875,12.0,0.039306640625,3.0,0.0
0.19677734375,1.0,0.000986328125,9.0,0.039306640625,3.0,0.0
0.19677734375,1.0,0.000986328125,12.0,0.098583984375,3.0,0.0
0.19677734375,1.0,0.000986328125,12.0,0.039306640625,2.0,0.0
0.19677734375,0.0,0.003154296875,9.0,0.098583984375,2.0,0.0
0.45263671875,1.0,0.003154296875,9.0,0.098583984375,2.0,0.0
0.45263671875,0.0,0.000986328125,9.0,0.098583984375,2.0,0.0
0.45263671875,0.0,0.003154296875,12.0,0.098583984375,2.0,0.0
0.45263671875,0.0,0.003154296875,9.0,0.039306640625,2.0,0.0
0.45263671875,0.0,0.003154296875,9.0,0.098583984375,3.0,0.0
0.45263671875,0.0,0.003154296875,9.0,0.098583984375,2.0,0.0
0.13427734375,0.0,0.012236328125000001,15.0,0.08305664062500001,3.0,0.0
0.64013671875,0.0,0.012236328125000001,15.0,0.08305664062500001,3.0,0.0
0.13427734375,0.0,0.012236328125000001,15.0,0.08305664062500001,3.0,0.0
0.13427734375,0.0,0.009404296875,15.0,0.08305664062500001,3.0,0.0
0.13427734375,0.0,0.012236328125000001,13.0,0.08305664062500001,3.0,0.0
0.13427734375,0.0,0.012236328125000001,15.0,0.09233398437500001,3.0,0.0
0.13427734375,0.0,0.012236328125000001,15.0,0.08305664062500001,2.0,0.0
0.13427734375,0.0,0.009404296875,13.0,0.09233398437500001,2.0,0.0
0.64013671875,0.0,0.009404296875,13.0,0.09233398437500001,2.0,0.0
0.64013671875,0.0,0.012236328125000001,13.0,0.09233398437500001,2.0,0.0
0.64013671875,0.0,0.009404296875,15.0,0.09233398437500001,2.0,0.0
0.64013671875,0.0,0.009404296875,13.0,0.08305664062500001,2.0,0.0
0.64013671875,0.0,0.009404296875,13.0,0.09233398437500001,3.0,0.0
0.64013671875,0.0,0.009404296875,13.0,0.09233398437500001,2.0,0.0
0.63427734375,1.0,0.002236328125,9.0,0.033056640625,2.0,0.0
0.14013671875,1.0,0.002236328125,9.0,0.033056640625,2.0,0.0
0.63427734375,1.0,0.002236328125,9.0,0.033056640625,2.0,0.0
0.63427734375,1.0,0.019404296875,9.0,0.033056640625,2.0,0.0
0.63427734375,1.0,0.002236328125,7.0,0.033056640625,2.0,0.0
0.63427734375,1.0,0.002236328125,9.0,0.042333984375,2.0,0.0
0.63427734375,1.0,0.002236328125,9.0,0.033056640625,3.0,0.0
0.63427734375,1.0,0.019404296875,7.0,0.042333984375,3.0,0.0
0.14013671875,1.0,0.019404296875,7.0,0.042333984375,3.0,0.0
0.14013671875,1.0,0.002236328125,7.0,0.042333984375,3.0,0.0
0.14013671875,1.0,0.019404296875,9.0,0.042333984375,3.0,0.0
0.14013671875,1.0,0.019404296875,7.0,0.033056640625,3.0,0.0
0.14013671875,1.0,0.019404296875,7.0,0.042333984375,2.0,0.0
0.14013671875,1.0,0.019404296875,7.0,0.042333984375,3.0,0.0
0.88427734375,0.0,0.017236328125000002,12.0,0.008056640625,1.0,0.0
0.89013671875,0.0,0.017236328125000002,12.0,0.008056640625,1.0,0.0
0.88427734375,1.0,0.017236328125000002,12.0,0.008056640625,1.0,0.0
0.88427734375,0.0,0.014404296875,12.0,0.008056640625,1.0,0.0
0.88427734375,0.0,0.017236328125000002,4.0,0.008056640625,1.0,0.0
0.88427734375,0.0,0.017236328125000002,12.0,0.017333984375,1.0,0.0
0.88427734375,0.0,0.017236328125000002,12.0,0.008056640625,2.0,0.0
0.88427734375,1.0,0.014404296875,4.0,0.017333984375,2.0,0.0
0.89013671875,0.0,0.014404296875,4.0,0.017333984375,2.0,0.0
0.89013671875,1.0,0.017236328125000002,4.0,0.017333984375,2.0,0.0
0.89013671875,1.0,0.014404296875,12.0,0.017333984375,2.0,0.0
0.89013671875,1.0,0.014404296875,4.0,0.008056640625,2.0,0.0
0.89013671875,1.0,0.014404296875,4.0,0.017333984375,1.0,0.0
0.89013671875,1.0,0.014404296875,4.0,0.017333984375,2.0,0.0
0.38427734375,1.0,0.007236328125,6.0,0.058056640625,3.0,0.0
0.39013671875,1.0,0.007236328125,6.0,0.058056640625,3.0,0.0
0.38427734375,0.0,0.007236328125,6.0,0.058056640625,3.0,0.0
0.38427734375,1.0,0.004404296875,6.0,0.058056640625,3.0,0.0
0.38427734375,1.0,0.007236328125,10.0,0.058056640625,3.0,0.0
0.38427734375,1.0,0.007236328125,6.0,0.067333984375,3.0,0.0
0.38427734375,1.0,0.007236328125,6.0,0.058056640625,1.0,0.0
0.38427734375,0.0,0.004404296875,10.0,0.067333984375,1.0,0.0
0.39013671875,1.0,0.004404296875,10.0,0.067333984375,1.0,0.0
0.39013671875,0.0,0.007236328125,10.0,0.067333984375,1.0,0.0
0.39013671875,0.0,0.004404296875,6.0,0.067333984375,1.0,0.0
0.39013671875,0.0,0.004404296875,10.0,0.058056640625,1.0,0.0
0.39013671875,0.0,0.004404296875,10.0,0.067333984375,3.0,0.0
0.39013671875,0.0,0.004404296875,10.0,0.067333984375,1.0,0.0
0.25927734375,0.0,0.0047363281250000005,5.0,0.070556640625,3.0,0.0
0.76513671875,0.0,0.0047363281250000005,5.0,0.070556640625,3.0,0.0
0.25927734375,1.0,0.0047363281250000005,5.0,0.070556640625,3.0,0.0
0.25927734375,0.0,0.011904296875,5.0,0.070556640625,3.0,0.0
0.25927734375,0.0,0.0047363281250000005,8.0,0.070556640625,3.0,0.0
0.25927734375,0.0,0.0047363281250000005,5.0,0.004833984375,3.0,0.0
0.25927734375,0.0,0.0047363281250000005,5.0,0.070556640625,1.0,0.0
0.25927734375,1.0,0.011904296875,8.0,0.004833984375,1.0,0.0
0.76513671875,0.0,0.011904296875,8.0,0.004833984375,1.0,0.0
0.76513671875,1.0,0.0047363281250000005,8.0,0.004833984375,1.0,0.0
0.76513671875,1.0,0.011904296875,5.0,0.004833984375,1.0,0.0
0.76513671875,1.0,0.011904296875,8.0,0.070556640625,1.0,0.0
0.76513671875,1.0,0.011904296875,8.0,0.004833984375,3.0,0.0
0.76513671875,1.0,0.011904296875,8.0,0.004833984375,1.0,0.0
0.75927734375,1.0,0.014736328125,11.0,0.020556640625,1.0,0.0
0.26513671875,1.0,0.014736328125,11.0,0.020556640625,1.0,0.0
0.75927734375,0.0,0.014736328125,11.0,0.020556640625,1.0,0.0
0.75927734375,1.0,0.001904296875,11.0,0.020556640625,1.0,0.0
0.75927734375,1.0,0.014736328125,14.0,0.020556640625,1.0,0.0
0.75927734375,1.0,0.014736328125,11.0,0.054833984375000006,1.0,0.0
0.75927734375,1.0,0.014736328125,11.0,0.020556640625,3.0,0.0
0.75927734375,0.0,0.001904296875,14.0,0.054833984375000006,3.0,0.0
0.26513671875,1.0,0.001904296875,14.0,0.054833984375000006,3.0,0.0
0.26513671875,0.0,0.014736328125,14.0,0.054833984375000006,3.0,0.0
0.26513671875,0.0,0.001904296875,11.0,0.054833984375000006,3.0,0.0
0.26513671875,0.0,0.001904296875,14.0,0.020556640625,3.0,0.0
0.26513671875,0.0,0.001904296875,14.0,0.054833984375000006,1.0,0.0
0.26513671875,0.0,0.001904296875,14.0,0.054833984375000006,3.0,0.0
0.50927734375,0.0,0.009736328125,8.0,0.045556640625000006,1.0,0.0
0.51513671875,0.0,0.009736328125,8.0,0.045556640625000006,1.0,0.0
0.50927734375,0.0,0.009736328125,8.0,0.045556640625000006,1.0,0.0
0.50927734375,0.0,0.006904296875,8.0,0.045556640625000006,1.0,0.0
0.50927734375,0.0,0.009736328125,11.0,0.045556640625000006,1.0,0.0
0.50927734375,0.0,0.009736328125,8.0,0.079833984375,1.0,0.0
0.50927734375,0.0,0.009736328125,8.0,0.045556640625000006,3.0,0.0
0.50927734375,0.0,0.006904296875,11.0,0.079833984375,3.0,0.0
0.51513671875,0.0,0.006904296875,11.0,0.079833984375,3.0,0.0
0.51513671875,0.0,0.009736328125,11.0,0.079833984375,3.0,0.0
0.51513671875,0.0,0.006904296875,8.0,0.079833984375,3.0,0.0
0.51513671875,0.0,0.006904296875,11.0,0.045556640625000006,3.0,0.0
0.51513671875,0.0,0.006904296875,11.0,0.079833984375,1.0,0.0
0.51513671875,0.0,0.006904296875,11.0,0.079833984375,3.0,0.0
0.00927734375,1.0,0.019736328125,14.0,0.09555664062500001,2.0,0.0
0.01513671875,1.0,0.019736328125,14.0,0.09555664062500001,2.0,0.0
0.00927734375,1.0,0.019736328125,14.0,0.09555664062500001,2.0,0.0
0.00927734375,1.0,0.016904296875,14.0,0.09555664062500001,2.0,0.0
0.00927734375,1.0,0.019736328125,5.0,0.09555664062500001,2.0,0.0
0.00927734375,1.0,0.019736328125,14.0,0.029833984375,2.0,0.0
0.00927734375,1.0,0.019736328125,14.0,0.09555664062500001,2.0,0.0
0.00927734375,1.0,0.016904296875,5.0,0.029833984375,2.0,0.0
0.01513671875,1.0,0.016904296875,5.0,0.029833984375,2.0,0.0
0.01513671875,1.0,0.019736328125,5.0,0.029833984375,2.0,0.0
0.01513671875,1.0,0.016904296875,14.0,0.029833984375,2.0,0.0
0.01513671875,1.0,0.016904296875,5.0,0.09555664062500001,2.0,0.0
0.01513671875,1.0,0.016904296875,5.0,0.029833984375,2.0,0.0
0.01513671875,1.0,0.016904296875,5.0,0.029833984375,2.0,0.0
0.01318359375,0.0,0.004501953125,7.0,0.041259765625,2.0,0.0
0.87841796875,0.0,0.004501953125,7.0,0.041259765625,2.0,0.0
0.01318359375,1.0,0.004501953125,7.0,0.041259765625,2.0,0.0
0.01318359375,0.0,0.013232421875,7.0,0.041259765625,2.0,0.0
0.01318359375,0.0,0.004501953125,9.0,0.041259765625,2.0,0.0
0.01318359375,0.0,0.004501953125,7.0,0.043505859375000004,2.0,0.0
0.01318359375,0.0,0.004501953125,7.0,0.041259765625,2.0,0.0
0.01318359375,1.0,0.013232421875,9.0,0.043505859375000004,2.0,0.0
0.87841796875,0.0,0.013232421875,9.0,0.043505859375000004,2.0,0.0
0.87841796875,1.0,0.004501953125,9.0,0.043505859375000004,2.0,0.0
0.87841796875,1.0,0.013232421875,7.0,0.043505859375000004,2.0,0.0
0.87841796875,1.0,0.013232421875,9.0,0.041259765625,2.0,0.0
0.87841796875,1.0,0.013232421875,9.0,0.043505859375000004,2.0,0.0
0.87841796875,1.0,0.013232421875,9.0,0.043505859375000004,2.0,0.0
0.51318359375,1.0,0.014501953125,13.0,0.091259765625,3.0,0.0
0.37841796875,1.0,0.014501953125,13.0,0.091259765625,3.0,0.0
0.51318359375,0.0,0.014501953125,13.0,0.091259765625,3.0,0.0
0.51318359375,1.0,0.003232421875,13.0,0.091259765625,3.0,0.0
0.51318359375,1.0,0.014501953125,15.0,0.091259765625,3.0,0.0
0.51318359375,1.0,0.014501953125,13.0,0.093505859375,3.0,0.0
0.51318359375,1.0,0.014501953125,13.0,0.091259765625,3.0,0.0
0.51318359375,0.0,0.003232421875,15.0,0.093505859375,3.0,0.0
0.37841796875,1.0,0.003232421875,15.0,0.093505859375,3.0,0.0
0.37841796875,0.0,0.014501953125,15.0,0.093505859375,3.0,0.0
0.37841796875,0.0,0.003232421875,13.0,0.093505859375,3.0,0.0
0.37841796875,0.0,0.003232421875,15.0,0.091259765625,3.0,0.0
0.37841796875,0.0,0.003232421875,15.0,0.093505859375,3.0,0.0
0.37841796875,0.0,0.003232421875,15.0,0.093505859375,3.0,0.0
0.76318359375,0.0,0.009501953125,4.0,0.06625976562500001,3.0,0.0
0.62841796875,0.0,0.009501953125,4.0,0.06625976562500001,3.0,0.0
0.76318359375,0.0,0.009501953125,4.0,0.06625976562500001,3.0,0.0
0.76318359375,0.0,0.008232421875,4.0,0.06625976562500001,3.0,0.0
0.76318359375,0.0,0.009501953125,12.0,0.06625976562500001,3.0,0.0
0.76318359375,0.0,0.009501953125,4.0,0.068505859375,3.0,0.0
0.76318359375,0.0,0.009501953125,4.0,0.06625976562500001,2.0,0.0
0.76318359375,0.0,0.008232421875,12.0,0.068505859375,2.0,0.0
0.62841796875,0.0,0.008232421875,12.0,0.068505859375,2.0,0.0
0.62841796875,0.0,0.009501953125,12.0,0.068505859375,2.0,0.0
0.62841796875,0.0,0.008232421875,4.0,0.068505859375,2.0,0.0
0.62841796875,0.0,0.008232421875,12.0,0.06625976562500001,2.0,0.0
0.62841796875,0.0,0.008232421875,12.0,0.068505859375,3.0,0.0
0.62841796875,0.0,0.008232421875,12.0,0.068505859375,2.0,0.0
0.26318359375,1.0,0.019501953125,10.0,0.016259765625000002,1.0,0.0
0.12841796875,1.0,0.019501953125,10.0,0.016259765625000002,1.0,0.0
0.26318359375,1.0,0.019501953125,10.0,0.016259765625000002,1.0,0.0
0.26318359375,1.0,0.018232421875,10.0,0.016259765625000002,1.0,0.0
0.26318359375,1.0,0.019501953125,6.0,0.016259765625000002,1.0,0.0
0.26318359375,1.0,0.019501953125,10.0,0.018505859375,1.0,0.0
0.26318359375,1.0,0.019501953125,10.0,0.016259765625000002,1.0,0.0
0.26318359375,1.0,0.018232421875,6.0,0.018505859375,1.0,0.0
0.12841796875,1.0,0.018232421875,6.0,0.018505859375,1.0,0.0
0.12841796875,1.0,0.019501953125,6.0,0.018505859375,1.0,0.0
0.12841796875,1.0,0.018232421875,10.0,0.018505859375,1.0,0.0
0.12841796875,1.0,0.018232421875,6.0,0.016259765625000002,1.0,0.0
0.12841796875,1.0,0.018232421875,6.0,0.018505859375,1.0,0.0
0.12841796875,1.0,0.018232421875,6.0,0.018505859375,1.0,0.0
0.38818359375,0.0,0.012001953125000001,12.0,0.003759765625,1.0,0.0
0.50341796875,0.0,0.012001953125000001,12.0,0.003759765625,1.0,0.0
0.38818359375,0.0,0.012001953125000001,12.0,0.003759765625,1.0,0.0
