step,floodepth,risk_averse,seed
38,0.3623811110243541,0.7,1126
39,2.4370744173865457,0.7,1126
40,0.13488417172246236,0.7,1126
41,3.9896364747899113,0.7,1126
42,0.7858321576087667,0.7,1126
43,0.4255362943033587,0.7,1126
44,-0.09138904224155553,0.7,1126
45,1.206993667314759,0.7,1126
46,2.17050595781153,0.7,1126
47,0.9970887601935103,0.7,1126
48,7.900908612922153,0.7,1126
49,2.0645184652904627,0.7,1126
50,-0.00776018134474632,0.7,1126
0,0.0,0.3,1127
1,2.413069850098423,0.3,1127
2,4.418091243655132,0.3,1127
3,2.0435073985153855,0.3,1127
4,0.9086026601375345,0.3,1127
5,1.6734911428855566,0.3,1127
6,4.797650607705647,0.3,1127
7,1.0892577189796868,0.3,1127
8,0.26244707439677417,0.3,1127
9,0.2235956183168747,0.3,1127
10,6.019180337308444,0.3,1127
11,0.13438720796038967,0.3,1127
12,-0.09748052176822097,0.3,1127
13,-0.1898643675005265,0.3,1127
14,3.8205435952741365,0.3,1127
15,0.34930681868218294,0.3,1127
16,0.36779747405394503,0.3,1127
17,0.30824239298860234,0.3,1127
18,0.7145180025520975,0.3,1127
19,1.475977886019429,0.3,1127
20,0.23467085496985013,0.3,1127
21,0.6852410663677848,0.3,1127
22,0.19597815731855567,0.3,1127
23,0.4931161614110762,0.3,1127
24,0.537977683155555,0.3,1127
25,0.8126440538217627,0.3,1127
26,3.470958427077012,0.3,1127
27,0.7774231507629499,0.3,1127
28,0.3794700738941783,0.3,1127
29,2.5300612824162108,0.3,1127
30,2.5517198413899513,0.3,1127
31,1.2165790840854314,0.3,1127
32,5.859819120223789,0.3,1127
33,1.4488606706437381,0.3,1127
34,-0.3881895954124235,0.3,1127
35,1.1592588601499796,0.3,1127
36,5.917300203750003,0.3,1127
37,0.4410562963559246,0.3,1127
38,0.5840915705161767,0.3,1127
39,2.6279402318459497,0.3,1127
40,0.8446371221226536,0.3,1127
41,0.5661751450764967,0.3,1127
42,3.594508409792494,0.3,1127
43,0.26233542712898505,0.3,1127
44,0.008523126167441886,0.3,1127
45,0.5687356780152782,0.3,1127
46,1.131728131482118,0.3,1127
47,2.7227434398024966,0.3,1127
48,0.22759074961640785,0.3,1127
49,0.7691538126524107,0.3,1127
50,1.153250265133225,0.3,1127
0,0.0,0.7,1127
1,2.413069850098423,0.7,1127
2,4.418091243655132,0.7,1127
3,2.0435073985153855,0.7,1127
4,0.9086026601375345,0.7,1127
5,1.6734911428855566,0.7,1127
6,4.797650607705647,0.7,1127
7,1.0892577189796868,0.7,1127
8,0.26244707439677417,0.7,1127
9,0.2235956183168747,0.7,1127
10,6.019180337308444,0.7,1127
11,0.13438720796038967,0.7,1127
12,-0.09748052176822097,0.7,1127
13,-0.1898643675005265,0.7,1127
14,3.8205435952741365,0.7,1127
15,0.34930681868218294,0.7,1127
16,0.36779747405394503,0.7,1127
17,0.30824239298860234,0.7,1127
18,0.7145180025520975,0.7,1127
19,1.475977886019429,0.7,1127
20,0.23467085496985013,0.7,1127
21,0.6852410663677848,0.7,1127
22,0.19597815731855567,0.7,1127
23,0.4931161614110762,0.7,1127
24,0.537977683155555,0.7,1127
25,0.8126440538217627,0.7,1127
26,3.470958427077012,0.7,1127
27,0.7774231507629499,0.7,1127
28,0.3794700738941783,0.7,1127
29,2.5300612824162108,0.7,1127
30,2.5517198413899513,0.7,1127
31,1.2165790840854314,0.7,1127
32,5.859819120223789,0.7,1127
33,1.4488606706437381,0.7,1127
34,-0.3881895954124235,0.7,1127
35,1.1592588601499796,0.7,1127
36,5.917300203750003,0.7,1127
37,0.4410562963559246,0.7,1127
38,0.5840915705161767,0.7,1127
39,2.6279402318459497,0.7,1127
40,0.8446371221226536,0.7,1127
41,0.5661751450764967,0.7,1127
42,3.594508409792494,0.7,1127
43,0.26233542712898505,0.7,1127
44,0.008523126167441886,0.7,1127
45,0.5687356780152782,0.7,1127
46,1.131728131482118,0.7,1127
47,2.7227434398024966,0.7,1127
48,0.22759074961640785,0.7,1127
49,0.7691538126524107,0.7,1127
50,1.153250265133225,0.7,1127
0,0.0,0.3,1128
1,-0.22907941451989988,0.3,1128
2,1.5511920312417775,0.3,1128
3,0.48599755476774376,0.3,1128
4,0.11735467774672714,0.3,1128
5,3.3578947156289067,0.3,1128
6,0.33556078424031305,0.3,1128
7,1.464504402153134,0.3,1128
8,1.3422298012835348,0.3,1128
9,0.6398115934240811,0.3,1128
10,0.10601095436457925,0.3,1128
11,2.1634439241520598,0.3,1128
12,0.5811761144240837,0.3,1128
13,0.6663341247387811,0.3,1128
14,1.7952756065500257,0.3,1128
15,0.9429377894795774,0.3,1128
16,0.41432053603335217,0.3,1128
17,2.2765922929672433,0.3,1128
18,-0.39097488235997746,0.3,1128
19,0.024850686603609784,0.3,1128
20,3.0217737238421605,0.3,1128
21,1.3209715050670776,0.3,1128
22,3.297129915969491,0.3,1128
23,3.45089799091768,0.3,1128
24,1.6982605126344472,0.3,1128
25,-0.41693196164807844,0.3,1128
26,0.12649025003586328,0.3,1128
27,0.657367091951746,0.3,1128
28,1.6151913780383669,0.3,1128
29,0.3773398103675653,0.3,1128
30,2.472601549206554,0.3,1128
31,0.33858080295447474,0.3,1128
32,0.7358823499242191,0.3,1128
33,0.4138151633068269,0.3,1128
34,4.955677652143609,0.3,1128
35,0.19444852172844285,0.3,1128
36,0.26485259068759615,0.3,1128
37,1.4018390846717903,0.3,1128
38,0.5965533931943852,0.3,1128
39,0.8998920731722042,0.3,1128
40,0.20620249294503823,0.3,1128
41,0.4703589126244503,0.3,1128
42,0.6423941755100071,0.3,1128
43,0.9189905336141309,0.3,1128
44,19.889931874378306,0.3,1128
45,1.3348242008877902,0.3,1128
46,0.8140360140289955,0.3,1128
47,0.05264317748839359,0.3,1128
48,3.7953666436725815,0.3,1128
49,2.799949086932521,0.3,1128
50,0.8010317053364293,0.3,1128
0,0.0,0.7,1128
1,-0.22907941451989988,0.7,1128
2,1.5511920312417775,0.7,1128
3,0.48599755476774376,0.7,1128
4,0.11735467774672714,0.7,1128
5,3.3578947156289067,0.7,1128
6,0.33556078424031305,0.7,1128
7,1.464504402153134,0.7,1128
8,1.3422298012835348,0.7,1128
9,0.6398115934240811,0.7,1128
10,0.10601095436457925,0.7,1128
11,2.1634439241520598,0.7,1128
12,0.5811761144240837,0.7,1128
13,0.6663341247387811,0.7,1128
14,1.7952756065500257,0.7,1128
15,0.9429377894795774,0.7,1128
16,0.41432053603335217,0.7,1128
17,2.2765922929672433,0.7,1128
18,-0.39097488235997746,0.7,1128
19,0.024850686603609784,0.7,1128
20,3.0217737238421605,0.7,1128
21,1.3209715050670776,0.7,1128
22,3.297129915969491,0.7,1128
23,3.45089799091768,0.7,1128
24,1.6982605126344472,0.7,1128
25,-0.41693196164807844,0.7,1128
26,0.12649025003586328,0.7,1128
27,0.657367091951746,0.7,1128
28,1.6151913780383669,0.7,1128
29,0.3773398103675653,0.7,1128
30,2.472601549206554,0.7,1128
31,0.33858080295447474,0.7,1128
32,0.7358823499242191,0.7,1128
33,0.4138151633068269,0.7,1128
34,4.955677652143609,0.7,1128
35,0.19444852172844285,0.7,1128
36,0.26485259068759615,0.7,1128
37,1.4018390846717903,0.7,1128
38,0.5965533931943852,0.7,1128
39,0.8998920731722042,0.7,1128
40,0.20620249294503823,0.7,1128
41,0.4703589126244503,0.7,1128
42,0.6423941755100071,0.7,1128
43,0.9189905336141309,0.7,1128
44,19.889931874378306,0.7,1128
45,1.3348242008877902,0.7,1128
46,0.8140360140289955,0.7,1128
47,0.05264317748839359,0.7,1128
48,3.7953666436725815,0.7,1128
49,2.799949086932521,0.7,1128
50,0.8010317053364293,0.7,1128
0,0.0,0.3,1129
1,1.722776870382422,0.3,1129
2,0.5168397356478662,0.3,1129
3,-0.2395487746253674,0.3,1129
4,0.8138677469503588,0.3,1129
5,2.9004882463974035,0.3,1129
6,-0.32340613046352074,0.3,1129
7,0.26907796142583884,0.3,1129
8,-0.16966180352115834,0.3,1129
9,2.5366613570395544,0.3,1129
10,1.6169070178283125,0.3,1129
11,-0.14066608585644225,0.3,1129
12,2.9088190555640865,0.3,1129
13,0.8362297841891003,0.3,1129
14,0.5692799797843399,0.3,1129
15,-0.0374607133711482,0.3,1129
16,1.8132528683810205,0.3,1129
17,0.6717170045865721,0.3,1129
18,0.9824017209034528,0.3,1129
19,2.8513095582311623,0.3,1129
20,2.4258578313023706,0.3,1129
21,0.27475133052069367,0.3,1129
22,0.10856365739371993,0.3,1129
23,4.838843718850226,0.3,1129
24,0.29684642793201343,0.3,1129
25,0.45964685716400727,0.3,1129
26,2.482264425955308,0.3,1129
27,-0.02786484839949499,0.3,1129
28,1.8966403736387956,0.3,1129
29,-0.15238987794002712,0.3,1129
30,1.322949780475684,0.3,1129
31,1.4675680265896447,0.3,1129
32,0.2809051361975664,0.3,1129
33,0.9903413991882429,0.3,1129
34,1.4384348410304706,0.3,1129
35,0.5460210128685421,0.3,1129
36,1.0659239430375527,0.3,1129
37,-0.22837354756024708,0.3,1129
38,3.7024490102274257,0.3,1129
39,5.980133379745774,0.3,1129
40,1.3362984274204437,0.3,1129
41,2.834919914078328,0.3,1129
42,5.569129499719845,0.3,1129
43,-0.18914282609020872,0.3,1129
44,4.818299352184885,0.3,1129
45,3.3703129601641693,0.3,1129
46,0.9111535400711227,0.3,1129
47,0.21764686659282206,0.3,1129
48,0.9744611613166996,0.3,1129
49,0.4721284109583301,0.3,1129
50,-0.15711686084756038,0.3,1129
0,0.0,0.7,1129
1,1.722776870382422,0.7,1129
2,0.5168397356478662,0.7,1129
3,-0.2395487746253674,0.7,1129
4,0.8138677469503588,0.7,1129
5,2.9004882463974035,0.7,1129
6,-0.32340613046352074,0.7,1129
7,0.26907796142583884,0.7,1129
8,-0.16966180352115834,0.7,1129
9,2.5366613570395544,0.7,1129
10,1.6169070178283125,0.7,1129
11,-0.14066608585644225,0.7,1129
12,2.9088190555640865,0.7,1129
13,0.8362297841891003,0.7,1129
14,0.5692799797843399,0.7,1129
15,-0.0374607133711482,0.7,1129
16,1.8132528683810205,0.7,1129
17,0.6717170045865721,0.7,1129
18,0.9824017209034528,0.7,1129
19,2.8513095582311623,0.7,1129
20,2.4258578313023706,0.7,1129
21,0.27475133052069367,0.7,1129
22,0.10856365739371993,0.7,1129
23,4.838843718850226,0.7,1129
24,0.29684642793201343,0.7,1129
25,0.45964685716400727,0.7,1129
26,2.482264425955308,0.7,1129
27,-0.02786484839949499,0.7,1129
28,1.8966403736387956,0.7,1129
29,-0.15238987794002712,0.7,1129
30,1.322949780475684,0.7,1129
31,1.4675680265896447,0.7,1129
32,0.2809051361975664,0.7,1129
33,0.9903413991882429,0.7,1129
34,1.4384348410304706,0.7,1129
35,0.5460210128685421,0.7,1129
36,1.0659239430375527,0.7,1129
37,-0.22837354756024708,0.7,1129
38,3.7024490102274257,0.7,1129
39,5.980133379745774,0.7,1129
40,1.3362984274204437,0.7,1129
41,2.834919914078328,0.7,1129
42,5.569129499719845,0.7,1129
43,-0.18914282609020872,0.7,1129
44,4.818299352184885,0.7,1129
45,3.3703129601641693,0.7,1129
46,0.9111535400711227,0.7,1129
47,0.21764686659282206,0.7,1129
48,0.9744611613166996,0.7,1129
49,0.4721284109583301,0.7,1129
50,-0.15711686084756038,0.7,1129
0,0.0,0.3,1130
1,1.3031731521476808,0.3,1130
2,1.6489984706109253,0.3,1130
3,2.987293596897446,0.3,1130
4,1.5111193901004885,0.3,1130
5,0.7076596166885611,0.3,1130
6,0.39720243558264356,0.3,1130
7,0.6448270789526639,0.3,1130
8,-0.24062794423304412,0.3,1130
9,0.16487791117037698,0.3,1130
10,0.6688386082376259,0.3,1130
11,0.5516027448419965,0.3,1130
12,1.1579454169923453,0.3,1130
13,0.7736125299439152,0.3,1130
14,1.0852660502165374,0.3,1130
15,2.6118915366479336,0.3,1130
16,0.4626568343572099,0.3,1130
17,1.5035794447762372,0.3,1130
18,0.2353515297040331,0.3,1130
19,1.7095272252855966,0.3,1130
20,5.3241970998044925,0.3,1130
21,0.3461014072863612,0.3,1130
22,1.457522313732131,0.3,1130
23,-0.10976228116892517,0.3,1130
24,1.1421919297941359,0.3,1130
25,2.555018007791495,0.3,1130
26,2.037119379783758,0.3,1130
27,0.22302831144770785,0.3,1130
28,-0.12167470341224806,0.3,1130
29,2.269792249154138,0.3,1130
30,0.2729486481791168,0.3,1130
31,2.155022996124588,0.3,1130
32,0.705403894076458,0.3,1130
33,0.0862628267721961,0.3,1130
34,1.5313864319882091,0.3,1130
35,2.1821339349788293,0.3,1130
36,3.860542263131908,0.3,1130
37,1.5043087316311128,0.3,1130
38,2.118360700432473,0.3,1130
39,-0.193895250405565,0.3,1130
40,-0.14256847228009317,0.3,1130
41,0.08630250949884233,0.3,1130
42,1.4632692300094094,0.3,1130
43,0.7503397621609765,0.3,1130
44,0.8740584307677797,0.3,1130
45,0.9442648119126238,0.3,1130
46,3.046111328053593,0.3,1130
47,0.3341204987053158,0.3,1130
48,3.2330290848836225,0.3,1130
49,0.9247027849126019,0.3,1130
50,2.249496709116909,0.3,1130
0,0.0,0.7,1130
1,1.3031731521476808,0.7,1130
2,1.6489984706109253,0.7,1130
3,2.987293596897446,0.7,1130
4,1.5111193901004885,0.7,1130
5,0.7076596166885611,0.7,1130
6,0.39720243558264356,0.7,1130
7,0.6448270789526639,0.7,1130
8,-0.24062794423304412,0.7,1130
9,0.16487791117037698,0.7,1130
10,0.6688386082376259,0.7,1130
11,0.5516027448419965,0.7,1130
12,1.1579454169923453,0.7,1130
13,0.7736125299439152,0.7,1130
14,1.0852660502165374,0.7,1130
15,2.6118915366479336,0.7,1130
16,0.4626568343572099,0.7,1130
17,1.5035794447762372,0.7,1130
18,0.2353515297040331,0.7,1130
19,1.7095272252855966,0.7,1130
20,5.3241970998044925,0.7,1130
21,0.3461014072863612,0.7,1130
22,1.457522313732131,0.7,1130
23,-0.10976228116892517,0.7,1130
24,1.1421919297941359,0.7,1130
25,2.555018007791495,0.7,1130
26,2.037119379783758,0.7,1130
27,0.22302831144770785,0.7,1130
28,-0.12167470341224806,0.7,1130
29,2.269792249154138,0.7,1130
30,0.2729486481791168,0.7,1130
31,2.155022996124588,0.7,1130
32,0.705403894076458,0.7,1130
33,0.0862628267721961,0.7,1130
34,1.5313864319882091,0.7,1130
35,2.1821339349788293,0.7,1130
36,3.860542263131908,0.7,1130
37,1.5043087316311128,0.7,1130
38,2.118360700432473,0.7,1130
39,-0.193895250405565,0.7,1130
40,-0.14256847228009317,0.7,1130
41,0.08630250949884233,0.7,1130
42,1.4632692300094094,0.7,1130
43,0.7503397621609765,0.7,1130
44,0.8740584307677797,0.7,1130
45,0.9442648119126238,0.7,1130
46,3.046111328053593,0.7,1130
47,0.3341204987053158,0.7,1130
48,3.2330290848836225,0.7,1130
49,0.9247027849126019,0.7,1130
50,2.249496709116909,0.7,1130
0,0.0,0.3,1131
1,8.14985607642161,0.3,1131
2,0.3992817503028337,0.3,1131
3,0.8157314832067681,0.3,1131
4,0.35168297459111564,0.3,1131
5,2.1051927594919855,0.3,1131
6,0.7697615983929873,0.3,1131
7,0.7398861689335452,0.3,1131
8,1.367585317267783,0.3,1131
9,0.4066373581863716,0.3,1131
10,4.607105267409443,0.3,1131
11,2.500992767392754,0.3,1131
12,1.1775486779201536,0.3,1131
13,2.733081439221249,0.3,1131
14,1.145444414325664,0.3,1131
15,-0.16030113732962425,0.3,1131
16,0.3816711344480189,0.3,1131
17,0.7364401944384315,0.3,1131
18,-0.2207929979641836,0.3,1131
19,-0.053076280393010156,0.3,1131
20,12.0004861027593,0.3,1131
21,5.123126250249861,0.3,1131
22,0.42381011977166594,0.3,1131
23,4.944278117570574,0.3,1131
24,1.2607601727324114,0.3,1131
25,1.7371002561542532,0.3,1131
26,1.311340298985907,0.3,1131
27,0.10593400405697295,0.3,1131
28,1.5535335209440715,0.3,1131
29,1.1014547087176474,0.3,1131
30,2.806839454451969,0.3,1131
31,0.7058852043182167,0.3,1131
32,0.16563520310126395,0.3,1131
33,1.0418941979620107,0.3,1131
34,0.9014369180831143,0.3,1131
35,0.4998143981699659,0.3,1131
36,0.4852590712374425,0.3,1131
37,0.5106713857129923,0.3,1131
38,2.4117240587250803,0.3,1131
39,3.4230527200811056,0.3,1131
40,1.3980932325609858,0.3,1131
41,1.1563203788107153,0.3,1131
42,0.2205860112731194,0.3,1131
43,2.280487094184819,0.3,1131
44,0.2801377849708998,0.3,1131
45,4.86988736564425,0.3,1131
46,0.5400179900183657,0.3,1131
47,-0.4552289364389335,0.3,1131
48,1.1369617183798773,0.3,1131
49,0.3749630665118744,0.3,1131
50,0.5192076148155769,0.3,1131
0,0.0,0.7,1131
1,8.14985607642161,0.7,1131
2,0.3992817503028337,0.7,1131
3,0.8157314832067681,0.7,1131
4,0.35168297459111564,0.7,1131
5,2.1051927594919855,0.7,1131
6,0.7697615983929873,0.7,1131
7,0.7398861689335452,0.7,1131
8,1.367585317267783,0.7,1131
9,0.4066373581863716,0.7,1131
10,4.607105267409443,0.7,1131
11,2.500992767392754,0.7,1131
12,1.1775486779201536,0.7,1131
13,2.733081439221249,0.7,1131
14,1.145444414325664,0.7,1131
15,-0.16030113732962425,0.7,1131
16,0.3816711344480189,0.7,1131
17,0.7364401944384315,0.7,1131
18,-0.2207929979641836,0.7,1131
19,-0.053076280393010156,0.7,1131
20,12.0004861027593,0.7,1131
21,5.123126250249861,0.7,1131
22,0.42381011977166594,0.7,1131
23,4.944278117570574,0.7,1131
24,1.2607601727324114,0.7,1131
25,1.7371002561542532,0.7,1131
26,1.311340298985907,0.7,1131
27,0.10593400405697295,0.7,1131
28,1.5535335209440715,0.7,1131
29,1.1014547087176474,0.7,1131
30,2.806839454451969,0.7,1131
31,0.7058852043182167,0.7,1131
32,0.16563520310126395,0.7,1131
33,1.0418941979620107,0.7,1131
34,0.9014369180831143,0.7,1131
35,0.4998143981699659,0.7,1131
36,0.4852590712374425,0.7,1131
37,0.5106713857129923,0.7,1131
38,2.4117240587250803,0.7,1131
39,3.4230527200811056,0.7,1131
40,1.3980932325609858,0.7,1131
41,1.1563203788107153,0.7,1131
42,0.2205860112731194,0.7,1131
43,2.280487094184819,0.7,1131
44,0.2801377849708998,0.7,1131
45,4.86988736564425,0.7,1131
46,0.5400179900183657,0.7,1131
47,-0.4552289364389335,0.7,1131
48,1.1369617183798773,0.7,1131
49,0.3749630665118744,0.7,1131
50,0.5192076148155769,0.7,1131
0,0.0,0.3,1132
1,1.4415670069939632,0.3,1132
2,1.2976359349208826,0.3,1132
3,0.8318085305056703,0.3,1132
4,0.5804351767713298,0.3,1132
5,2.8314958795086045,0.3,1132
6,1.2798729662384203,0.3,1132
7,0.28528455492160176,0.3,1132
8,8.00290343972664,0.3,1132
9,-0.2540197748712161,0.3,1132
10,1.1968831129392217,0.3,1132
11,4.824112575722831,0.3,1132
12,1.0628205006680669,0.3,1132
13,2.8013977923347135,0.3,1132
14,0.07117979640074806,0.3,1132
15,1.7680370220283619,0.3,1132
16,2.0819764154833402,0.3,1132
17,-0.3043580146600636,0.3,1132
18,2.1555370579733575,0.3,1132
19,-0.4496685613506024,0.3,1132
20,-0.09298697131969436,0.3,1132
21,1.8404386769964078,0.3,1132
22,13.0614395860982,0.3,1132
23,0.033329197938676725,0.3,1132
24,0.15051570574100204,0.3,1132
25,1.401122591794294,0.3,1132
26,0.06589704877403696,0.3,1132
27,6.883889328416925,0.3,1132
28,2.002820058803958,0.3,1132
29,0.9290819508158665,0.3,1132
30,1.5514299163909773,0.3,1132
31,0.5678154599040643,0.3,1132
32,-0.1813051925011555,0.3,1132
33,-0.053285988461090006,0.3,1132
34,-0.10138615924810013,0.3,1132
35,0.5506407158472828,0.3,1132
36,0.9299613081801614,0.3,1132
37,-0.016328226286910885,0.3,1132
38,0.3951843514676403,0.3,1132
39,0.9256265059038553,0.3,1132
40,3.335870410176082,0.3,1132
41,-0.05222930335419984,0.3,1132
42,0.7984181306422659,0.3,1132
43,2.026738504129165,0.3,1132
44,1.854028949224975,0.3,1132
45,0.33041672823607277,0.3,1132
46,1.5182448161351345,0.3,1132
47,0.6680903644316847,0.3,1132
48,0.8319675006833486,0.3,1132
49,-0.003050791571658107,0.3,1132
50,0.2606215848808725,0.3,1132
0,0.0,0.7,1132
1,1.4415670069939632,0.7,1132
2,1.2976359349208826,0.7,1132
3,0.8318085305056703,0.7,1132
4,0.5804351767713298,0.7,1132
5,2.8314958795086045,0.7,1132
6,1.2798729662384203,0.7,1132
7,0.28528455492160176,0.7,1132
8,8.00290343972664,0.7,1132
9,-0.2540197748712161,0.7,1132
10,1.1968831129392217,0.7,1132
11,4.824112575722831,0.7,1132
12,1.0628205006680669,0.7,1132
13,2.8013977923347135,0.7,1132
14,0.07117979640074806,0.7,1132
15,1.7680370220283619,0.7,1132
16,2.0819764154833402,0.7,1132
17,-0.3043580146600636,0.7,1132
18,2.1555370579733575,0.7,1132
19,-0.4496685613506024,0.7,1132
20,-0.09298697131969436,0.7,1132
21,1.8404386769964078,0.7,1132
22,13.0614395860982,0.7,1132
23,0.033329197938676725,0.7,1132
24,0.15051570574100204,0.7,1132
25,1.401122591794294,0.7,1132
26,0.06589704877403696,0.7,1132
27,6.883889328416925,0.7,1132
28,2.002820058803958,0.7,1132
29,0.9290819508158665,0.7,1132
30,1.5514299163909773,0.7,1132
31,0.5678154599040643,0.7,1132
32,-0.1813051925011555,0.7,1132
33,-0.053285988461090006,0.7,1132
34,-0.10138615924810013,0.7,1132
35,0.5506407158472828,0.7,1132
36,0.9299613081801614,0.7,1132
37,-0.016328226286910885,0.7,1132
38,0.3951843514676403,0.7,1132
39,0.9256265059038553,0.7,1132
40,3.335870410176082,0.7,1132
41,-0.05222930335419984,0.7,1132
42,0.7984181306422659,0.7,1132
43,2.026738504129165,0.7,1132
44,1.854028949224975,0.7,1132
45,0.33041672823607277,0.7,1132
46,1.5182448161351345,0.7,1132
47,0.6680903644316847,0.7,1132
48,0.8319675006833486,0.7,1132
49,-0.003050791571658107,0.7,1132
50,0.2606215848808725,0.7,1132
0,0.0,0.3,1133
1,3.073446247475183,0.3,1133
2,2.648363295635119,0.3,1133
3,0.5755281125101895,0.3,1133
4,0.4827228321948566,0.3,1133
5,1.7761734919065821,0.3,1133
6,1.3041505938911317,0.3,1133
7,0.8999099787302474,0.3,1133
8,1.2396249213806783,0.3,1133
9,1.3898358953095369,0.3,1133
10,0.34120640274722436,0.3,1133
11,1.089352566509831,0.3,1133
12,0.16264614068052696,0.3,1133
13,5.527036412648284,0.3,1133
14,1.7472080333766888,0.3,1133
15,0.93031193562864,0.3,1133
16,0.42429038648330275,0.3,1133
17,-0.07393804805208293,0.3,1133
18,1.8550497124211767,0.3,1133
19,0.9595365938045177,0.3,1133
20,0.4226919362565145,0.3,1133
21,0.07466493618047587,0.3,1133
22,2.936429582111101,0.3,1133
23,0.360381800384432,0.3,1133
24,1.8474974881313888,0.3,1133
25,7.188297253256464,0.3,1133
26,0.9878505362340353,0.3,1133
27,0.4981625695705697,0.3,1133
28,1.0398636833120634,0.3,1133
29,0.9902975866944794,0.3,1133
30,1.434597829839039,0.3,1133
31,4.72771208563055,0.3,1133
32,0.49019475574846316,0.3,1133
33,6.369232540374266,0.3,1133
34,0.4978057951058646,0.3,1133
35,-0.1383416975000653,0.3,1133
36,0.1299440367981714,0.3,1133
37,0.0010150633529524833,0.3,1133
38,0.9087495673771393,0.3,1133
39,0.466233691960522,0.3,1133
40,4.1196113243597186,0.3,1133
41,3.8526662054428176,0.3,1133
42,-0.018363903758920053,0.3,1133
43,2.9322817642788492,0.3,1133
44,1.4112895949080804,0.3,1133
45,5.168322572517655,0.3,1133
46,-0.08322695524833212,0.3,1133
47,0.5733327979276516,0.3,1133
48,1.0079898579859652,0.3,1133
49,1.8541906104982269,0.3,1133
50,0.10835511440849932,0.3,1133
0,0.0,0.7,1133
1,3.073446247475183,0.7,1133
2,2.648363295635119,0.7,1133
3,0.5755281125101895,0.7,1133
4,0.4827228321948566,0.7,1133
5,1.7761734919065821,0.7,1133
6,1.3041505938911317,0.7,1133
7,0.8999099787302474,0.7,1133
8,1.2396249213806783,0.7,1133
9,1.3898358953095369,0.7,1133
10,0.34120640274722436,0.7,1133
11,1.089352566509831,0.7,1133
12,0.16264614068052696,0.7,1133
13,5.527036412648284,0.7,1133
14,1.7472080333766888,0.7,1133
15,0.93031193562864,0.7,1133
16,0.42429038648330275,0.7,1133
17,-0.07393804805208293,0.7,1133
18,1.8550497124211767,0.7,1133
19,0.9595365938045177,0.7,1133
20,0.4226919362565145,0.7,1133
21,0.07466493618047587,0.7,1133
22,2.936429582111101,0.7,1133
23,0.360381800384432,0.7,1133
24,1.8474974881313888,0.7,1133
25,7.188297253256464,0.7,1133
26,0.9878505362340353,0.7,1133
27,0.4981625695705697,0.7,1133
28,1.0398636833120634,0.7,1133
29,0.9902975866944794,0.7,1133
30,1.434597829839039,0.7,1133
31,4.72771208563055,0.7,1133
32,0.49019475574846316,0.7,1133
33,6.369232540374266,0.7,1133
34,0.4978057951058646,0.7,1133
35,-0.1383416975000653,0.7,1133
36,0.1299440367981714,0.7,1133
37,0.0010150633529524833,0.7,1133
38,0.9087495673771393,0.7,1133
39,0.466233691960522,0.7,1133
40,4.1196113243597186,0.7,1133
41,3.8526662054428176,0.7,1133
42,-0.018363903758920053,0.7,1133
43,2.9322817642788492,0.7,1133
44,1.4112895949080804,0.7,1133
45,5.168322572517655,0.7,1133
46,-0.08322695524833212,0.7,1133
47,0.5733327979276516,0.7,1133
48,1.0079898579859652,0.7,1133
49,1.8541906104982269,0.7,1133
50,0.10835511440849932,0.7,1133
0,0.0,0.3,1134
1,1.0062397098946083,0.3,1134
2,0.6415476026301297,0.3,1134
3,8.257756903985314,0.3,1134
4,0.27631304549792607,0.3,1134
5,1.7560951400989309,0.3,1134
6,0.5697031651859915,0.3,1134
7,0.9096135933844574,0.3,1134
8,-0.19020040081804357,0.3,1134
9,1.1725576097603998,0.3,1134
10,-0.25323505586212125,0.3,1134
11,0.03924564293028304,0.3,1134
12,0.12780797422919588,0.3,1134
13,4.47888220184877,0.3,1134
14,-0.4169604351356281,0.3,1134
15,1.3915967514583607,0.3,1134
16,2.359397150510115,0.3,1134
17,0.9191379081205673,0.3,1134
18,0.9717503470936647,0.3,1134
19,-0.4663549831082957,0.3,1134
20,10.773268388894751,0.3,1134
21,-0.2805937453927013,0.3,1134
22,1.2323369937707653,0.3,1134
23,0.010969600425017989,0.3,1134
24,-0.201605126808031,0.3,1134
25,2.9864592453148098,0.3,1134
26,5.803838937396949,0.3,1134
27,0.14943390378844584,0.3,1134
28,3.844613474848588,0.3,1134
29,4.82762897383104,0.3,1134
30,1.0971691916534387,0.3,1134
31,1.0260025158058204,0.3,1134
32,0.2777788834966326,0.3,1134
33,1.957070203198639,0.3,1134
34,1.452450751003122,0.3,1134
35,0.09938923229571106,0.3,1134
36,1.0617430852133731,0.3,1134
37,2.1754196570379882,0.3,1134
38,2.0536224394141342,0.3,1134
39,0.2857620272668523,0.3,1134
40,1.779554736982218,0.3,1134
41,1.659031663924252,0.3,1134
42,1.6374810353226557,0.3,1134
43,0.7506404529825252,0.3,1134
44,0.8068270303625844,0.3,1134
45,0.8461002032129561,0.3,1134
46,1.9730377599610718,0.3,1134
47,0.6699982302100678,0.3,1134
48,6.916386039974599,0.3,1134
49,0.3677483722513194,0.3,1134
50,-0.040201165894878765,0.3,1134
0,0.0,0.7,1134
1,1.0062397098946083,0.7,1134
2,0.6415476026301297,0.7,1134
3,8.257756903985314,0.7,1134
4,0.27631304549792607,0.7,1134
5,1.7560951400989309,0.7,1134
6,0.5697031651859915,0.7,1134
