step,count_action_fam,count_floodplain_fam,risk_averse,seed
10,23,419,0.7,1895
11,27,421,0.7,1895
12,28,423,0.7,1895
13,33,419,0.7,1895
14,33,421,0.7,1895
15,41,421,0.7,1895
16,38,418,0.7,1895
17,36,409,0.7,1895
18,27,402,0.7,1895
19,29,390,0.7,1895
20,35,380,0.7,1895
21,30,371,0.7,1895
22,24,364,0.7,1895
23,41,354,0.7,1895
24,32,343,0.7,1895
25,28,341,0.7,1895
26,21,335,0.7,1895
27,33,346,0.7,1895
28,37,356,0.7,1895
29,31,363,0.7,1895
30,35,366,0.7,1895
31,25,368,0.7,1895
32,27,372,0.7,1895
33,38,388,0.7,1895
34,27,390,0.7,1895
35,31,396,0.7,1895
36,29,401,0.7,1895
37,33,404,0.7,1895
38,26,408,0.7,1895
39,32,411,0.7,1895
40,30,413,0.7,1895
41,30,415,0.7,1895
42,37,415,0.7,1895
43,21,417,0.7,1895
44,20,416,0.7,1895
45,31,418,0.7,1895
46,33,415,0.7,1895
47,37,405,0.7,1895
48,35,395,0.7,1895
49,25,384,0.7,1895
50,26,377,0.7,1895
0,0,442,0.3,1896
1,33,430,0.3,1896
2,40,415,0.3,1896
3,34,420,0.3,1896
4,24,419,0.3,1896
5,30,417,0.3,1896
6,35,414,0.3,1896
7,30,414,0.3,1896
8,23,415,0.3,1896
9,29,421,0.3,1896
10,22,422,0.3,1896
11,29,423,0.3,1896
12,24,423,0.3,1896
13,25,422,0.3,1896
14,34,422,0.3,1896
15,25,425,0.3,1896
16,31,426,0.3,1896
17,36,426,0.3,1896
18,38,429,0.3,1896
19,24,430,0.3,1896
20,33,429,0.3,1896
21,22,431,0.3,1896
22,27,427,0.3,1896
23,29,428,0.3,1896
24,30,433,0.3,1896
25,40,430,0.3,1896
26,40,428,0.3,1896
27,28,429,0.3,1896
28,37,428,0.3,1896
29,30,434,0.3,1896
30,31,430,0.3,1896
31,21,431,0.3,1896
32,32,431,0.3,1896
33,34,432,0.3,1896
34,27,436,0.3,1896
35,27,436,0.3,1896
36,30,433,0.3,1896
37,34,436,0.3,1896
38,39,437,0.3,1896
39,28,435,0.3,1896
40,32,436,0.3,1896
41,36,436,0.3,1896
42,28,432,0.3,1896
43,30,432,0.3,1896
44,39,438,0.3,1896
45,29,438,0.3,1896
46,25,438,0.3,1896
47,30,434,0.3,1896
48,22,434,0.3,1896
49,33,436,0.3,1896
50,37,431,0.3,1896
0,0,442,0.7,1896
1,33,430,0.7,1896
2,40,415,0.7,1896
3,34,420,0.7,1896
4,24,419,0.7,1896
5,30,417,0.7,1896
6,35,414,0.7,1896
7,30,414,0.7,1896
8,23,415,0.7,1896
9,29,421,0.7,1896
10,22,422,0.7,1896
11,29,423,0.7,1896
12,24,423,0.7,1896
13,25,422,0.7,1896
14,34,422,0.7,1896
15,25,425,0.7,1896
16,31,426,0.7,1896
17,36,426,0.7,1896
18,38,429,0.7,1896
19,24,430,0.7,1896
20,33,429,0.7,1896
21,22,431,0.7,1896
22,27,427,0.7,1896
23,29,428,0.7,1896
24,30,433,0.7,1896
25,40,430,0.7,1896
26,40,428,0.7,1896
27,28,429,0.7,1896
28,37,428,0.7,1896
29,30,434,0.7,1896
30,31,430,0.7,1896
31,21,431,0.7,1896
32,32,431,0.7,1896
33,34,432,0.7,1896
34,27,436,0.7,1896
35,27,436,0.7,1896
36,30,433,0.7,1896
37,34,436,0.7,1896
38,39,437,0.7,1896
39,28,435,0.7,1896
40,32,436,0.7,1896
41,36,436,0.7,1896
42,28,432,0.7,1896
43,30,432,0.7,1896
44,39,438,0.7,1896
45,29,438,0.7,1896
46,25,438,0.7,1896
47,30,434,0.7,1896
48,22,434,0.7,1896
49,33,436,0.7,1896
50,37,431,0.7,1896
0,0,458,0.3,1897
1,27,447,0.3,1897
2,29,435,0.3,1897
3,31,422,0.3,1897
4,28,423,0.3,1897
5,38,418,0.3,1897
6,36,414,0.3,1897
7,29,409,0.3,1897
8,35,405,0.3,1897
9,22,402,0.3,1897
10,21,404,0.3,1897
11,35,411,0.3,1897
12,29,411,0.3,1897
13,25,404,0.3,1897
14,136,379,0.3,1897
15,155,328,0.3,1897
16,230,272,0.3,1897
17,205,257,0.3,1897
18,192,260,0.3,1897
19,203,257,0.3,1897
20,192,256,0.3,1897
21,185,255,0.3,1897
22,216,254,0.3,1897
23,180,259,0.3,1897
24,94,261,0.3,1897
25,89,270,0.3,1897
26,20,277,0.3,1897
27,26,283,0.3,1897
28,30,288,0.3,1897
29,35,295,0.3,1897
30,26,299,0.3,1897
31,28,304,0.3,1897
32,27,307,0.3,1897
33,41,312,0.3,1897
34,30,317,0.3,1897
35,18,318,0.3,1897
36,28,319,0.3,1897
37,36,325,0.3,1897
38,23,327,0.3,1897
39,25,332,0.3,1897
40,28,332,0.3,1897
41,30,331,0.3,1897
42,33,338,0.3,1897
43,36,339,0.3,1897
44,39,344,0.3,1897
45,30,348,0.3,1897
46,25,350,0.3,1897
47,32,353,0.3,1897
48,36,355,0.3,1897
49,26,356,0.3,1897
50,31,360,0.3,1897
0,0,458,0.7,1897
1,27,447,0.7,1897
2,29,435,0.7,1897
3,31,422,0.7,1897
4,28,423,0.7,1897
5,38,418,0.7,1897
6,36,414,0.7,1897
7,29,409,0.7,1897
8,35,405,0.7,1897
9,22,402,0.7,1897
10,21,404,0.7,1897
11,35,411,0.7,1897
12,29,411,0.7,1897
13,25,404,0.7,1897
14,23,399,0.7,1897
15,30,388,0.7,1897
16,51,371,0.7,1897
17,32,362,0.7,1897
18,29,351,0.7,1897
19,31,339,0.7,1897
20,37,325,0.7,1897
21,41,309,0.7,1897
22,27,303,0.7,1897
23,29,298,0.7,1897
24,20,297,0.7,1897
25,26,304,0.7,1897
26,51,316,0.7,1897
27,27,320,0.7,1897
28,26,325,0.7,1897
29,31,327,0.7,1897
30,29,335,0.7,1897
31,30,338,0.7,1897
32,32,348,0.7,1897
33,27,353,0.7,1897
34,39,355,0.7,1897
35,29,357,0.7,1897
36,20,356,0.7,1897
37,27,359,0.7,1897
38,36,364,0.7,1897
39,26,368,0.7,1897
40,27,368,0.7,1897
41,27,373,0.7,1897
42,24,377,0.7,1897
43,37,377,0.7,1897
44,36,381,0.7,1897
45,34,384,0.7,1897
46,33,386,0.7,1897
47,23,387,0.7,1897
48,33,387,0.7,1897
49,36,391,0.7,1897
50,27,393,0.7,1897
0,0,428,0.3,1898
1,25,419,0.3,1898
2,25,409,0.3,1898
3,26,401,0.3,1898
4,31,398,0.3,1898
5,34,397,0.3,1898
6,19,398,0.3,1898
7,34,399,0.3,1898
8,34,403,0.3,1898
9,22,402,0.3,1898
10,29,404,0.3,1898
11,28,402,0.3,1898
12,33,404,0.3,1898
13,38,408,0.3,1898
14,30,409,0.3,1898
15,30,415,0.3,1898
16,29,415,0.3,1898
17,28,412,0.3,1898
18,31,417,0.3,1898
19,34,419,0.3,1898
20,28,418,0.3,1898
21,36,418,0.3,1898
22,32,420,0.3,1898
23,37,419,0.3,1898
24,32,418,0.3,1898
25,26,423,0.3,1898
26,35,423,0.3,1898
27,27,424,0.3,1898
28,19,427,0.3,1898
29,29,423,0.3,1898
30,40,422,0.3,1898
31,31,418,0.3,1898
32,25,419,0.3,1898
33,29,423,0.3,1898
34,34,419,0.3,1898
35,37,420,0.3,1898
36,30,420,0.3,1898
37,35,418,0.3,1898
38,33,421,0.3,1898
39,17,421,0.3,1898
40,26,420,0.3,1898
41,30,423,0.3,1898
42,32,427,0.3,1898
43,37,426,0.3,1898
44,31,426,0.3,1898
45,40,428,0.3,1898
46,36,424,0.3,1898
47,27,423,0.3,1898
48,33,425,0.3,1898
49,29,426,0.3,1898
50,19,430,0.3,1898
0,0,428,0.7,1898
1,25,419,0.7,1898
2,25,409,0.7,1898
3,26,401,0.7,1898
4,31,398,0.7,1898
5,34,397,0.7,1898
6,19,398,0.7,1898
7,34,399,0.7,1898
8,34,403,0.7,1898
9,22,402,0.7,1898
10,29,404,0.7,1898
11,28,402,0.7,1898
12,33,404,0.7,1898
13,38,408,0.7,1898
14,30,409,0.7,1898
15,30,415,0.7,1898
16,29,415,0.7,1898
17,28,412,0.7,1898
18,31,417,0.7,1898
19,34,419,0.7,1898
20,28,418,0.7,1898
21,36,418,0.7,1898
22,32,420,0.7,1898
23,37,419,0.7,1898
24,32,418,0.7,1898
25,26,423,0.7,1898
26,35,423,0.7,1898
27,27,424,0.7,1898
28,19,427,0.7,1898
29,29,423,0.7,1898
30,40,422,0.7,1898
31,31,418,0.7,1898
32,25,419,0.7,1898
33,29,423,0.7,1898
34,34,419,0.7,1898
35,37,420,0.7,1898
36,30,420,0.7,1898
37,35,418,0.7,1898
38,33,421,0.7,1898
39,17,421,0.7,1898
40,26,420,0.7,1898
41,30,423,0.7,1898
42,32,427,0.7,1898
43,37,426,0.7,1898
44,31,426,0.7,1898
45,40,428,0.7,1898
46,36,424,0.7,1898
47,27,423,0.7,1898
48,33,425,0.7,1898
49,29,426,0.7,1898
50,19,430,0.7,1898
0,0,435,0.3,1899
1,28,423,0.3,1899
2,24,418,0.3,1899
3,27,412,0.3,1899
4,28,411,0.3,1899
5,34,411,0.3,1899
6,36,413,0.3,1899
7,36,411,0.3,1899
8,27,406,0.3,1899
9,27,407,0.3,1899
10,24,409,0.3,1899
11,35,412,0.3,1899
12,28,408,0.3,1899
13,35,412,0.3,1899
14,27,413,0.3,1899
15,29,412,0.3,1899
16,28,410,0.3,1899
17,30,412,0.3,1899
18,16,414,0.3,1899
19,33,405,0.3,1899
20,92,352,0.3,1899
21,95,306,0.3,1899
22,96,290,0.3,1899
23,72,275,0.3,1899
24,73,272,0.3,1899
25,75,266,0.3,1899
26,71,266,0.3,1899
27,72,263,0.3,1899
28,69,255,0.3,1899
29,78,268,0.3,1899
30,20,272,0.3,1899
31,26,280,0.3,1899
32,27,284,0.3,1899
33,26,289,0.3,1899
34,35,296,0.3,1899
35,29,301,0.3,1899
36,26,305,0.3,1899
37,27,311,0.3,1899
38,35,319,0.3,1899
39,32,322,0.3,1899
40,33,324,0.3,1899
41,27,328,0.3,1899
42,32,333,0.3,1899
43,32,335,0.3,1899
44,39,339,0.3,1899
45,35,344,0.3,1899
46,26,337,0.3,1899
47,61,304,0.3,1899
48,59,272,0.3,1899
49,50,259,0.3,1899
50,42,247,0.3,1899
0,0,435,0.7,1899
1,28,423,0.7,1899
2,24,418,0.7,1899
3,27,412,0.7,1899
4,28,411,0.7,1899
5,34,411,0.7,1899
6,36,413,0.7,1899
7,36,411,0.7,1899
8,27,406,0.7,1899
9,27,407,0.7,1899
10,24,409,0.7,1899
11,35,412,0.7,1899
12,28,408,0.7,1899
13,35,412,0.7,1899
14,27,413,0.7,1899
15,29,412,0.7,1899
16,28,410,0.7,1899
17,30,412,0.7,1899
18,16,414,0.7,1899
19,33,405,0.7,1899
20,24,398,0.7,1899
21,27,391,0.7,1899
22,41,377,0.7,1899
23,22,368,0.7,1899
24,26,361,0.7,1899
25,30,356,0.7,1899
26,31,351,0.7,1899
27,27,349,0.7,1899
28,32,344,0.7,1899
29,33,350,0.7,1899
30,25,356,0.7,1899
31,20,360,0.7,1899
32,24,363,0.7,1899
33,29,365,0.7,1899
34,31,365,0.7,1899
35,34,369,0.7,1899
36,25,374,0.7,1899
37,29,379,0.7,1899
38,30,380,0.7,1899
39,34,385,0.7,1899
40,32,389,0.7,1899
41,29,393,0.7,1899
42,31,393,0.7,1899
43,34,398,0.7,1899
44,40,399,0.7,1899
45,33,405,0.7,1899
46,32,405,0.7,1899
47,21,407,0.7,1899
48,32,410,0.7,1899
49,27,408,0.7,1899
50,15,409,0.7,1899
0,0,440,0.3,1900
1,27,427,0.3,1900
2,29,416,0.3,1900
3,44,411,0.3,1900
4,26,407,0.3,1900
5,28,403,0.3,1900
6,22,407,0.3,1900
7,20,401,0.3,1900
8,139,349,0.3,1900
9,98,349,0.3,1900
10,117,351,0.3,1900
11,127,340,0.3,1900
12,118,332,0.3,1900
13,113,333,0.3,1900
14,106,336,0.3,1900
15,117,333,0.3,1900
16,126,334,0.3,1900
17,103,340,0.3,1900
18,27,340,0.3,1900
19,24,343,0.3,1900
20,25,346,0.3,1900
21,28,347,0.3,1900
22,39,351,0.3,1900
23,35,356,0.3,1900
24,33,360,0.3,1900
25,32,364,0.3,1900
26,34,367,0.3,1900
27,36,370,0.3,1900
28,36,367,0.3,1900
29,34,367,0.3,1900
30,32,370,0.3,1900
31,35,375,0.3,1900
32,34,377,0.3,1900
33,22,379,0.3,1900
34,24,378,0.3,1900
35,26,378,0.3,1900
36,29,381,0.3,1900
37,28,381,0.3,1900
38,40,383,0.3,1900
39,34,383,0.3,1900
40,29,385,0.3,1900
41,35,386,0.3,1900
42,35,387,0.3,1900
43,25,389,0.3,1900
44,29,391,0.3,1900
45,24,392,0.3,1900
46,34,391,0.3,1900
47,37,392,0.3,1900
48,25,393,0.3,1900
49,38,396,0.3,1900
50,34,399,0.3,1900
0,0,440,0.7,1900
1,27,427,0.7,1900
2,29,416,0.7,1900
3,44,411,0.7,1900
4,26,407,0.7,1900
5,28,403,0.7,1900
6,22,407,0.7,1900
7,20,401,0.7,1900
8,37,389,0.7,1900
9,31,381,0.7,1900
10,29,371,0.7,1900
11,36,366,0.7,1900
12,34,366,0.7,1900
13,30,362,0.7,1900
14,28,364,0.7,1900
15,32,363,0.7,1900
16,30,363,0.7,1900
17,43,366,0.7,1900
18,32,370,0.7,1900
19,18,374,0.7,1900
20,28,373,0.7,1900
21,26,376,0.7,1900
22,39,381,0.7,1900
23,35,382,0.7,1900
24,32,382,0.7,1900
25,28,386,0.7,1900
26,36,387,0.7,1900
27,38,394,0.7,1900
28,31,394,0.7,1900
29,31,396,0.7,1900
30,38,400,0.7,1900
31,37,405,0.7,1900
32,32,410,0.7,1900
33,28,407,0.7,1900
34,22,409,0.7,1900
35,26,411,0.7,1900
36,29,413,0.7,1900
37,24,413,0.7,1900
38,33,414,0.7,1900
39,38,409,0.7,1900
40,34,411,0.7,1900
41,33,408,0.7,1900
42,35,411,0.7,1900
43,31,410,0.7,1900
44,27,409,0.7,1900
45,25,409,0.7,1900
46,26,410,0.7,1900
47,37,416,0.7,1900
48,34,419,0.7,1900
49,29,417,0.7,1900
50,35,419,0.7,1900
0,0,429,0.3,1901
1,41,412,0.3,1901
2,34,401,0.3,1901
3,36,397,0.3,1901
4,34,399,0.3,1901
5,28,400,0.3,1901
6,32,406,0.3,1901
7,34,406,0.3,1901
8,25,407,0.3,1901
9,30,408,0.3,1901
10,29,410,0.3,1901
11,25,408,0.3,1901
12,29,410,0.3,1901
13,27,412,0.3,1901
14,35,414,0.3,1901
15,30,411,0.3,1901
16,20,416,0.3,1901
17,28,417,0.3,1901
18,39,421,0.3,1901
19,26,421,0.3,1901
20,28,421,0.3,1901
21,29,418,0.3,1901
22,31,418,0.3,1901
23,37,419,0.3,1901
24,29,419,0.3,1901
25,30,415,0.3,1901
26,22,418,0.3,1901
27,26,419,0.3,1901
28,22,421,0.3,1901
29,35,419,0.3,1901
30,30,420,0.3,1901
31,34,417,0.3,1901
32,30,416,0.3,1901
33,31,418,0.3,1901
34,30,419,0.3,1901
35,37,416,0.3,1901
36,37,404,0.3,1901
37,140,390,0.3,1901
38,155,385,0.3,1901
39,154,390,0.3,1901
40,159,390,0.3,1901
41,143,390,0.3,1901
42,131,391,0.3,1901
43,152,388,0.3,1901
44,157,389,0.3,1901
45,145,389,0.3,1901
46,133,388,0.3,1901
47,33,390,0.3,1901
48,31,391,0.3,1901
49,34,393,0.3,1901
50,34,397,0.3,1901
0,0,429,0.7,1901
1,41,412,0.7,1901
2,34,401,0.7,1901
3,36,397,0.7,1901
4,34,399,0.7,1901
5,28,400,0.7,1901
6,32,406,0.7,1901
7,34,406,0.7,1901
8,25,407,0.7,1901
9,30,408,0.7,1901
10,29,410,0.7,1901
11,25,408,0.7,1901
12,29,410,0.7,1901
13,27,412,0.7,1901
14,35,414,0.7,1901
15,30,411,0.7,1901
16,20,416,0.7,1901
17,28,417,0.7,1901
18,39,421,0.7,1901
19,26,421,0.7,1901
20,28,421,0.7,1901
21,29,418,0.7,1901
22,31,418,0.7,1901
23,37,419,0.7,1901
24,29,419,0.7,1901
25,30,415,0.7,1901
26,22,418,0.7,1901
27,26,419,0.7,1901
28,22,421,0.7,1901
29,35,419,0.7,1901
30,30,420,0.7,1901
31,34,417,0.7,1901
32,30,416,0.7,1901
33,31,418,0.7,1901
34,30,419,0.7,1901
35,37,416,0.7,1901
36,37,404,0.7,1901
37,34,399,0.7,1901
38,31,395,0.7,1901
39,28,392,0.7,1901
40,39,392,0.7,1901
41,32,390,0.7,1901
42,25,388,0.7,1901
43,25,386,0.7,1901
44,33,386,0.7,1901
45,36,384,0.7,1901
46,32,386,0.7,1901
47,35,384,0.7,1901
48,29,385,0.7,1901
49,32,387,0.7,1901
50,34,388,0.7,1901
0,0,441,0.3,1902
1,37,430,0.3,1902
2,30,422,0.3,1902
3,27,421,0.3,1902
4,38,418,0.3,1902
5,30,412,0.3,1902
6,23,412,0.3,1902
7,36,409,0.3,1902
8,36,412,0.3,1902
9,32,408,0.3,1902
10,35,405,0.3,1902
11,30,405,0.3,1902
12,27,401,0.3,1902
13,28,402,0.3,1902
14,24,399,0.3,1902
15,31,398,0.3,1902
16,31,396,0.3,1902
17,31,399,0.3,1902
18,30,400,0.3,1902
19,26,398,0.3,1902
20,32,398,0.3,1902
21,42,399,0.3,1902
22,26,403,0.3,1902
23,34,402,0.3,1902
24,31,399,0.3,1902
25,30,402,0.3,1902
26,26,406,0.3,1902
27,29,408,0.3,1902
28,25,415,0.3,1902
29,36,414,0.3,1902
30,36,413,0.3,1902
31,29,413,0.3,1902
32,23,411,0.3,1902
33,27,413,0.3,1902
34,40,417,0.3,1902
35,37,416,0.3,1902
36,30,418,0.3,1902
37,19,418,0.3,1902
38,30,419,0.3,1902
39,37,418,0.3,1902
40,30,420,0.3,1902
41,31,423,0.3,1902
42,31,424,0.3,1902
43,33,423,0.3,1902
44,32,421,0.3,1902
45,20,421,0.3,1902
46,31,421,0.3,1902
47,28,420,0.3,1902
48,24,423,0.3,1902
49,23,427,0.3,1902
50,25,428,0.3,1902
0,0,441,0.7,1902
1,37,430,0.7,1902
2,30,422,0.7,1902
3,27,421,0.7,1902
4,38,418,0.7,1902
5,30,412,0.7,1902
6,23,412,0.7,1902
7,36,409,0.7,1902
8,36,412,0.7,1902
9,32,408,0.7,1902
10,35,405,0.7,1902
11,30,405,0.7,1902
12,27,401,0.7,1902
13,28,402,0.7,1902
14,24,399,0.7,1902
15,31,398,0.7,1902
16,31,396,0.7,1902
17,31,399,0.7,1902
18,30,400,0.7,1902
19,26,398,0.7,1902
20,32,398,0.7,1902
21,42,399,0.7,1902
22,26,403,0.7,1902
23,34,402,0.7,1902
24,31,399,0.7,1902
25,30,402,0.7,1902
26,26,406,0.7,1902
27,29,408,0.7,1902
28,25,415,0.7,1902
29,36,414,0.7,1902
30,36,413,0.7,1902
31,29,413,0.7,1902
32,23,411,0.7,1902
33,27,413,0.7,1902
34,40,417,0.7,1902
35,37,416,0.7,1902
36,30,418,0.7,1902
37,19,418,0.7,1902
38,30,419,0.7,1902
39,37,418,0.7,1902
40,30,420,0.7,1902
41,31,423,0.7,1902
42,31,424,0.7,1902
43,33,423,0.7,1902
44,32,421,0.7,1902
45,20,421,0.7,1902
46,31,421,0.7,1902
47,28,420,0.7,1902
48,24,423,0.7,1902
49,23,427,0.7,1902
50,25,428,0.7,1902
0,0,446,0.3,1903
1,25,437,0.3,1903
2,28,426,0.3,1903
3,22,422,0.3,1903
4,33,417,0.3,1903
5,36,410,0.3,1903
6,24,415,0.3,1903
7,41,411,0.3,1903
8,26,414,0.3,1903
9,29,412,0.3,1903
10,29,412,0.3,1903
11,22,410,0.3,1903
12,30,416,0.3,1903
13,32,415,0.3,1903
14,26,418,0.3,1903
15,29,416,0.3,1903
16,27,416,0.3,1903
17,35,417,0.3,1903
18,29,421,0.3,1903
19,30,421,0.3,1903
20,28,420,0.3,1903
21,32,416,0.3,1903
22,33,419,0.3,1903
23,35,422,0.3,1903
24,26,418,0.3,1903
25,17,412,0.3,1903
26,87,356,0.3,1903
27,76,302,0.3,1903
28,54,275,0.3,1903
29,56,240,0.3,1903
30,63,226,0.3,1903
31,52,220,0.3,1903
32,55,213,0.3,1903
33,47,203,0.3,1903
34,59,198,0.3,1903
35,53,213,0.3,1903
36,26,226,0.3,1903
37,31,240,0.3,1903
38,34,254,0.3,1903
39,38,262,0.3,1903
40,31,266,0.3,1903
41,19,271,0.3,1903
42,22,278,0.3,1903
43,23,285,0.3,1903
44,24,293,0.3,1903
45,30,305,0.3,1903
46,33,311,0.3,1903
47,29,319,0.3,1903
48,40,309,0.3,1903
49,75,270,0.3,1903
50,66,249,0.3,1903
0,0,446,0.7,1903
1,25,437,0.7,1903
2,28,426,0.7,1903
3,22,422,0.7,1903
4,33,417,0.7,1903
5,36,410,0.7,1903
6,24,415,0.7,1903
7,41,411,0.7,1903
8,26,414,0.7,1903
9,29,412,0.7,1903
10,29,412,0.7,1903
11,22,410,0.7,1903
12,30,416,0.7,1903
13,32,415,0.7,1903
14,26,418,0.7,1903
15,29,416,0.7,1903
16,27,416,0.7,1903
17,35,417,0.7,1903
18,29,421,0.7,1903
19,30,421,0.7,1903
20,28,420,0.7,1903
21,32,416,0.7,1903
22,33,419,0.7,1903
23,35,422,0.7,1903
24,26,418,0.7,1903
25,17,412,0.7,1903
26,41,396,0.7,1903
27,34,384,0.7,1903
28,25,377,0.7,1903
29,22,372,0.7,1903
30,30,361,0.7,1903
31,37,350,0.7,1903
32,25,339,0.7,1903
33,27,332,0.7,1903
34,39,323,0.7,1903
35,24,335,0.7,1903
36,32,347,0.7,1903
37,30,354,0.7,1903
38,33,356,0.7,1903
39,35,365,0.7,1903
40,34,368,0.7,1903
41,23,368,0.7,1903
42,23,369,0.7,1903
43,21,372,0.7,1903
44,24,379,0.7,1903
45,28,381,0.7,1903
46,36,384,0.7,1903
47,24,389,0.7,1903
48,38,379,0.7,1903
49,35,370,0.7,1903
50,29,359,0.7,1903
0,0,439,0.3,1904
1,31,428,0.3,1904
2,23,423,0.3,1904
3,29,411,0.3,1904
4,25,409,0.3,1904
5,33,411,0.3,1904
6,35,405,0.3,1904
7,28,405,0.3,1904
8,24,409,0.3,1904
9,36,412,0.3,1904
10,30,407,0.3,1904
11,25,409,0.3,1904
12,29,405,0.3,1904
13,34,403,0.3,1904
14,35,405,0.3,1904
15,35,406,0.3,1904
16,22,404,0.3,1904
17,31,407,0.3,1904
18,30,410,0.3,1904
19,34,411,0.3,1904
20,31,409,0.3,1904
21,24,409,0.3,1904
22,28,409,0.3,1904
23,36,412,0.3,1904
24,31,409,0.3,1904
25,25,410,0.3,1904
26,23,410,0.3,1904
27,30,416,0.3,1904
28,26,418,0.3,1904
29,37,419,0.3,1904
30,16,419,0.3,1904
31,22,421,0.3,1904
32,31,416,0.3,1904
33,26,418,0.3,1904
34,42,419,0.3,1904
35,35,419,0.3,1904
36,42,422,0.3,1904
37,39,421,0.3,1904
38,41,421,0.3,1904
39,20,422,0.3,1904
40,33,421,0.3,1904
41,32,421,0.3,1904
42,30,420,0.3,1904
43,32,422,0.3,1904
44,26,425,0.3,1904
45,30,426,0.3,1904
46,34,425,0.3,1904
47,29,422,0.3,1904
48,35,421,0.3,1904
49,34,423,0.3,1904
50,33,422,0.3,1904
0,0,439,0.7,1904
1,31,428,0.7,1904
2,23,423,0.7,1904
3,29,411,0.7,1904
4,25,409,0.7,1904
5,33,411,0.7,1904
6,35,405,0.7,1904
7,28,405,0.7,1904
8,24,409,0.7,1904
9,36,412,0.7,1904
10,30,407,0.7,1904
11,25,409,0.7,1904
12,29,405,0.7,1904
13,34,403,0.7,1904
14,35,405,0.7,1904
15,35,406,0.7,1904
16,22,404,0.7,1904
17,31,407,0.7,1904
18,30,410,0.7,1904
19,34,411,0.7,1904
20,31,409,0.7,1904
21,24,409,0.7,1904
22,28,409,0.7,1904
23,36,412,0.7,1904
24,31,409,0.7,1904
25,25,410,0.7,1904
26,23,410,0.7,1904
27,30,416,0.7,1904
28,26,418,0.7,1904
29,37,419,0.7,1904
30,16,419,0.7,1904
31,22,421,0.7,1904
32,31,416,0.7,1904
33,26,418,0.7,1904
34,42,419,0.7,1904
35,35,419,0.7,1904
36,42,422,0.7,1904
37,39,421,0.7,1904
38,41,421,0.7,1904
39,20,422,0.7,1904
40,33,421,0.7,1904
41,32,421,0.7,1904
42,30,420,0.7,1904
43,32,422,0.7,1904
44,26,425,0.7,1904
45,30,426,0.7,1904
46,34,425,0.7,1904
47,29,422,0.7,1904
48,35,421,0.7,1904
49,34,423,0.7,1904
50,33,422,0.7,1904
0,0,436,0.3,1905
1,34,424,0.3,1905
2,27,416,0.3,1905
3,28,413,0.3,1905
4,36,412,0.3,1905
5,33,410,0.3,1905
6,33,405,0.3,1905
7,37,410,0.3,1905
8,30,412,0.3,1905
9,31,411,0.3,1905
10,26,414,0.3,1905
11,20,413,0.3,1905
12,21,419,0.3,1905
13,25,414,0.3,1905
14,25,413,0.3,1905
15,23,413,0.3,1905
16,36,412,0.3,1905
17,33,414,0.3,1905
18,28,416,0.3,1905
19,26,415,0.3,1905
20,32,415,0.3,1905
21,30,422,0.3,1905
22,26,420,0.3,1905
23,42,414,0.3,1905
24,36,417,0.3,1905
25,35,421,0.3,1905
26,32,420,0.3,1905
27,24,420,0.3,1905
28,28,418,0.3,1905
29,38,421,0.3,1905
30,29,420,0.3,1905
31,30,416,0.3,1905
32,37,421,0.3,1905
33,43,419,0.3,1905
34,31,420,0.3,1905
35,34,422,0.3,1905
36,38,423,0.3,1905
37,32,422,0.3,1905
38,32,420,0.3,1905
39,30,419,0.3,1905
40,29,421,0.3,1905
41,26,421,0.3,1905
42,29,421,0.3,1905
43,38,420,0.3,1905
44,25,419,0.3,1905
45,38,420,0.3,1905
46,24,422,0.3,1905
47,28,423,0.3,1905
48,32,422,0.3,1905
49,27,420,0.3,1905
50,25,420,0.3,1905
0,0,436,0.7,1905
1,34,424,0.7,1905
2,27,416,0.7,1905
3,28,413,0.7,1905
4,36,412,0.7,1905
5,33,410,0.7,1905
6,33,405,0.7,1905
7,37,410,0.7,1905
8,30,412,0.7,1905
9,31,411,0.7,1905
10,26,414,0.7,1905
11,20,413,0.7,1905
12,21,419,0.7,1905
13,25,414,0.7,1905
14,25,413,0.7,1905
15,23,413,0.7,1905
16,36,412,0.7,1905
17,33,414,0.7,1905
18,28,416,0.7,1905
19,26,415,0.7,1905
20,32,415,0.7,1905
21,30,422,0.7,1905
22,26,420,0.7,1905
23,42,414,0.7,1905
24,36,417,0.7,1905
25,35,421,0.7,1905
26,32,420,0.7,1905
27,24,420,0.7,1905
28,28,418,0.7,1905
29,38,421,0.7,1905
30,29,420,0.7,1905
31,30,416,0.7,1905
32,37,421,0.7,1905
33,43,419,0.7,1905
34,31,420,0.7,1905
35,34,422,0.7,1905
36,38,423,0.7,1905
37,32,422,0.7,1905
38,32,420,0.7,1905
39,30,419,0.7,1905
40,29,421,0.7,1905
41,26,421,0.7,1905
42,29,421,0.7,1905
43,38,420,0.7,1905
44,25,419,0.7,1905
45,38,420,0.7,1905
46,24,422,0.7,1905
47,28,423,0.7,1905
48,32,422,0.7,1905
49,27,420,0.7,1905
50,25,420,0.7,1905
0,0,440,0.3,1906
1,34,422,0.3,1906
2,45,412,0.3,1906
3,35,406,0.3,1906
4,37,407,0.3,1906
5,32,403,0.3,1906
6,29,407,0.3,1906
7,30,409,0.3,1906
8,31,409,0.3,1906
9,33,407,0.3,1906
10,25,411,0.3,1906
11,37,411,0.3,1906
12,31,415,0.3,1906
