return_period,median,LB,RB,group
680,600.9264826247327,-181.37278378370502,2171.4066640905003,1.0
690,601.6353423918245,-180.80825853882197,2175.441779897781,1.0
700,601.9509302997212,-179.8614948151153,2179.3866287465407,1.0
710,603.407241603938,-178.92281764413565,2183.2977836256177,1.0
720,604.8650974352568,-177.99204542188272,2187.176001218344,1.0
730,605.788139777007,-179.44573142161062,2191.022010975623,1.0
740,606.703621091945,-181.4292742706457,2194.8365164545394,1.0
750,607.611704320565,-183.39678793265554,2198.620196573789,1.0
760,608.9494827170638,-185.34861324646587,2202.3737067926486,1.0
770,610.4390720874526,-187.2850794279711,2206.097680218625,1.0
780,611.6239794410121,-188.57142857142932,2208.766836583867,1.0
790,611.6240920278015,-188.57142857142568,2209.3535109683544,1.0
800,611.7696501653008,-188.57142857142387,2209.935743518352,1.0
810,611.9141199852384,-188.57142857142932,2210.5136227981075,1.0
820,611.9405767649678,-188.57142857142568,2211.662463738894,1.0
830,612.4279700531151,-188.5714285714275,2212.3139248890166,1.0
840,613.8088117899824,-188.5714285714275,2212.7379172332076,1.0
850,613.9839671770933,-188.57142857142568,2213.158889965762,1.0
860,614.5329281750655,-188.5714285714275,2213.5768997621817,1.0
870,615.2247645537591,-188.5714285714275,2213.9920015893968,1.0
880,615.753797211135,-188.57142857143114,2214.3252257825607,1.0
890,615.8902786458348,-188.5714285714275,2214.4617072172605,1.0
900,617.0897256829212,-188.57142857142568,2214.5972711076247,1.0
910,617.6789897008766,-188.57142857142568,2214.7319337209847,1.0
920,617.411435420534,-188.57142857142932,2214.8657108611587,1.0
930,617.1456213698366,-188.57142857142932,2214.998617886513,1.0
940,617.9268755057783,-188.57142857142387,2215.1306697271484,1.0
950,618.7141425508453,-188.5714285714275,2215.2618809013293,1.0
960,619.4964503286137,-188.57142857142932,2215.3922655309616,1.0
970,619.8075516421795,-188.57142857142384,2215.5218373564694,1.0
980,619.9363240366201,-188.57142857142568,2215.6506097509027,1.0
990,620.0,-188.5714285714275,2215.7142857142862,1.0
1000,620.0,-188.57142857142568,2215.714285714288,1.0
10,-205.28371549582855,-429.9166728302266,-33.85307971620671,2.0
20,-509.9057576744985,-835.5190262022617,-84.45717410095153,2.0
30,-801.8593155572675,-1198.1742748976192,-150.44701370953456,2.0
40,-960.8563307559251,-1409.7705557132376,-132.98578217474233,2.0
50,-1007.8843469902622,-1500.533883759316,-47.339696114269145,2.0
60,-938.2620447217583,-1468.1380119984694,152.15704294162288,2.0
70,-835.3968435244135,-1404.2967154613573,356.50910472012345,2.0
80,-723.6456384123521,-1323.5740235590192,562.7521544333631,2.0
90,-626.2097120859962,-1254.8734736509134,740.8293211074774,2.0
100,-523.4437982887662,-1181.2758235879214,915.7704011139999,2.0
110,-416.8298293046805,-1097.9946610324982,1090.6803921485714,2.0
120,-321.1508822228425,-1023.31441801029,1248.6369053278224,2.0
130,-228.70944775125054,-960.1547887352767,1398.7809820644181,2.0
140,-137.0089776547111,-887.6899696820119,1544.8400939356675,2.0
150,-54.815943332591814,-815.3848790574934,1674.4833506874375,2.0
160,22.781024877614982,-752.6604837002578,1796.9072903213073,2.0
170,96.16396517828161,-694.278049696044,1912.7402800998993,2.0
180,167.16297777390446,-644.8788120034669,2020.4098207334714,2.0
190,229.05676598498303,-596.8893522831377,2117.830080961604,2.0
200,288.42200328451327,-552.0926985076585,2210.219797281564,2.0
210,345.9047038981107,-510.01375351911065,2298.54495639026,2.0
220,397.2697484668861,-470.32486833081475,2386.787206588388,2.0
230,443.9383258487869,-434.4913759294086,2460.860090054536,2.0
240,487.918110597916,-401.2883158284649,2531.062598924518,2.0
250,529.5941071211782,-369.24843705736293,2597.6094185273614,2.0
260,570.2157775588676,-339.4020123108976,2661.0810514617897,2.0
270,606.0266030557368,-314.0759020776859,2720.778458196046,2.0
280,638.7956897957893,-291.0006724426685,2775.906820205316,2.0
290,668.9153611138572,-269.3857315940677,2828.199990977195,2.0
300,695.9522668090349,-250.99089187971913,2877.803457493762,2.0
310,721.6344658771914,-234.28765683743222,2924.951476729554,2.0
320,745.7427774767311,-218.00488152028993,2968.9577716262984,2.0
330,767.3852256795872,-200.06128409218945,3007.5028470618327,2.0
340,787.211027028523,-187.36233821202586,3046.4323834742645,2.0
350,804.2953436018415,-176.22438289393722,3083.3002837430167,2.0
360,820.5099090035164,-167.26984004967198,3118.205106152096,2.0
370,832.9909684242375,-162.65510074578194,3151.2687968089185,2.0
380,845.8005852368497,-159.42745856836515,3182.3576654727503,2.0
390,857.3126015292328,-158.16204894181098,3208.738791189923,2.0
